pedido_id,cliente_id,fecha,estado,canal_venta
6496,383,2026-03-08,Completado,Web
6497,285,2025-03-15,Completado,Marketplace
6498,557,2026-08-10,Completado,App
6499,450,2025-11-08,Completado,Marketplace
6500,729,2025-05-18,Cancelado,Web
6501,348,2024-07-27,Completado ,Web
6502,20,2024-07-05,Completado,Web
6503,965,2024-07-25,Completado,Tienda fisica
6504,60,2025-08-07,Completado,App
6505,396,2024-11-14,Completado,Web
6506,179,2024-02-21,Completado,Marketplace
6507,312,2025-07-03,Completado,WhatsApp
6508,68,2024-10-01,Completado,Marketplace
6509,947,2025-09-03,Completado,App
6510,520,2026-03-25,Completado,Tienda fisica
6511,450,2026-08-17,Cancelado,Marketplace
6512,970,2024-11-19,Completado,Web
6513,549,2024-11-16,En preparacion,Web
6514,992,2024-03-06,Completado,Tienda fisica
6515,637,2025-06-14,Completado,WhatsApp
6516,880,2026-03-27,Completado,App
6517,251,2026-04-22,Completado,Web
6518,409,2025-01-02,Pendiente,App
6519,181,2024-03-22,Completado,Web
6520,522,2025-03-04,Completado,Web
6521,121,2025-05-06,Pendiente,Web
6522,506,2024-03-22,Completado,Tienda fisica
6523,281,2026-04-26,Cancelado,App
6524,281,2026-03-28,Completado,Web
6525,663,2025-10-29,Cancelado,Marketplace
6526,353,2026-08-26,Completado,Web
6527,565,2025-06-07,completado,Tienda fisica
6528,139,2026-06-26,Completado,Web
6529,466,2024-01-17,Completado,Web
6530,96,2026-04-05,completado,App
6531,693,2024-06-12,Completado,App
6532,798,2024-12-09,Completado,App
6533,520,2025-02-08,Completado,Tienda fisica
6534,924,2026-01-06,Completado,Web
6535,146,2024-01-05,Completado,App
6536,691,2026-04-23,Completado,App
6537,623,2024-06-07,Completado,Tienda fisica
6538,691,2025-09-10,Completado,WhatsApp
6539,535,2025-03-02,Completado,WhatsApp
6540,855,2025-08-18,Completado,Web
6541,542,2026-06-02,Completado,Web
6542,181,2025-06-05,Completado,Tienda fisica
6543,300,2024-11-14,Cancelado,Web
6544,553,2025-07-29,Cancelado,Marketplace
6545,565,2024-03-08,Completado,Web
6546,19,2025-07-24,En preparacion,Tienda fisica
6547,904,2024-08-01,Cancelado,Web
6548,320,2024-08-09,Completado,App
6549,739,2026-01-08,Completado,Web
6550,151,2025-12-14,Completado,Web
6551,505,2024-07-21,Pendiente,Tienda fisica
6552,140,2026-04-18,Completado,Marketplace
6553,794,2024-10-08,Completado,Tienda fisica
6554,200,2025-05-24,Completado,Marketplace
6555,750,2024-05-29,Completado,Web
6556,133,2026-08-28,Completado,Marketplace
6557,340,2026-08-06,Completado,Web
6558,64,2026-03-19,Completado,Tienda fisica
6559,525,2025-11-30,Completado,Marketplace
6560,396,2025-11-05,Completado,Web
6561,378,2025-01-05,Completado,Web
6562,926,2025-10-31,Completado,Web
6563,234,2026-06-03,Completado,Web
6564,752,2025-02-07,Completado,WhatsApp
6565,506,2024-11-19,Cancelado,App
6566,674,2025-05-23,Pendiente,Web
6567,117,2024-12-08,Completado,Marketplace
6568,617,2024-11-09,Completado,Tienda fisica
6569,691,2025-06-11,Completado,Web
6570,715,2024-04-21,Completado,Marketplace
6571,698,2025-02-12,Completado,Web
6572,710,2025-07-24,Completado,Tienda fisica
6573,994,2025-01-27,Completado,Web
6574,128,2025-08-21,Completado,Web
6575,674,2026-01-10,Completado,Marketplace
6576,382,2025-02-13,Completado,Web
6577,879,2025-02-11,Completado,Tienda fisica
6578,767,2025-04-23,En preparacion,Tienda fisica
6579,734,2026-03-10,Completado,Web
6580,664,2026-07-23,En preparacion,Tienda fisica
6581,198,2024-10-07,Completado,Web
6582,396,2025-07-10,completado,App
6583,320,2026-05-15,Completado,WEB
6584,385,2025-02-23,Completado,Web
6585,486,2026-02-01,Completado,Tienda fisica
6586,802,2024-12-21,Completado,Tienda fisica
6587,725,2026-03-31,Completado,Tienda fisica
6588,943,2025-02-07,completado,Web
6589,233,2024-09-17,Completado,Web
6590,794,2026-05-09,Completado,Tienda fisica
6591,652,2024-08-15,Completado,Tienda fisica
6592,146,2026-01-28,Completado,Web
6593,981,2026-06-05,Cancelado,Web
6594,183,2024-01-19,Pendiente,Tienda fisica
6595,31,2024-09-20,Completado,Marketplace
6596,573,2026-05-09,Completado,Web
6597,233,2024-06-07,completado,Marketplace
6598,835,2026-03-06,Completado,Tienda fisica
6599,648,2025-09-03,Completado,Web
6600,284,2025-11-17,Completado,Web
6601,567,2025-12-12,Completado,Marketplace
6602,299,2025-12-24,Completado,Web
6603,603,2024-07-08,Completado,Web
6604,315,2025-01-03,Completado,Marketplace
6605,281,2024-02-27,Pendiente,APP
6606,709,2025-08-19,Completado ,Web
6607,73,2024-07-13,Completado,WhatsApp
6608,281,2024-02-14,Completado,App
6609,520,2024-07-03,Completado,App
6610,253,2024-04-16,Completado,App
6611,612,2024-02-07,Completado,Web
6612,457,2024-06-26,Completado,Marketplace
6613,598,2024-12-01,Completado,Web
6614,534,2025-09-06,Completado,Web
6615,855,2025-06-23,Completado,Web
6616,948,2024-02-10,Completado,Web
6617,469,2026-02-20,Completado,Marketplace
6618,807,2024-09-07,Completado,Tienda fisica
6619,163,2025-08-09,Completado,App
6620,784,2025-11-23,Completado,WhatsApp
6621,457,2024-06-01,Completado,Web
6622,10,2025-02-25,Completado,Web
6623,962,2026-03-05,Completado,WhatsApp
6624,970,2024-01-21,Completado,Web
6625,151,2026-03-20,Completado,Web
6626,833,2024-04-05,Completado,WhatsApp
6627,69,2025-08-07,Completado,Web
6628,362,2024-05-11,Completado,Web
6629,828,2024-10-19,Completado,Tienda fisica
6630,841,2025-01-29,Completado,Web
6631,603,2025-11-04,Completado,Web
6632,348,2024-03-01,Completado,App
6633,474,2024-05-12,En preparacion,Tienda fisica
6634,825,2026-08-19,Completado,WhatsApp
6635,278,2024-03-01,Cancelado,App
6636,124,2024-04-16,Completado,Tienda fisica
6637,205,2024-08-05,Cancelado,Web
6638,541,2026-01-19,Completado,Tienda fisica
6639,178,2024-08-02,Completado,Web
6640,702,2025-12-13,Completado,Web
6641,26,2025-10-18,Completado,Web
6642,734,2025-12-28,Completado,App
6643,734,2024-09-07,Completado,Web
6644,301,2024-10-19,Completado,Marketplace
6645,807,2024-11-22,Completado,Web
6646,869,2024-04-01,Completado,Web
6647,812,2025-08-10,Completado,App
6648,603,2024-04-23,Completado,WhatsApp
6649,466,2025-05-28,Completado,Web
6650,779,2024-06-09,Completado,App
6651,205,2024-04-17,Completado,Web
6652,970,2024-10-13,Completado,Marketplace
6653,993,2026-06-03,Completado,Web
6654,428,2026-08-06,Completado,App
6655,63,2025-12-28,Completado,Web
6656,5,2026-04-11,Completado,Web
6657,497,2026-01-10,Completado,App
6658,459,2025-10-24,Cancelado,Tienda fisica
6659,455,2024-10-22,Completado,Tienda fisica
6660,754,2025-09-27,Completado,App
6661,28,2025-10-07,Completado,Web
6662,928,2025-08-15,Completado,Web
6663,965,2024-07-22,Pendiente,WhatsApp
6664,468,2024-04-12,Completado,Tienda fisica
6665,353,2025-11-12,Completado,Tienda fisica
6666,390,2026-02-25,Completado,WhatsApp
6667,522,2025-07-04,En preparacion,Marketplace
6668,546,2024-02-03,Completado,App
6669,20,2024-09-12,Completado,Tienda fisica
6670,13,2026-06-05,Pendiente,Web
6671,370,2025-02-02,Completado,Web
6672,448,2025-03-24,Completado,Tienda fisica
6673,151,2025-06-24,Completado,App
6674,457,2026-07-17,Completado,Web
6675,565,2024-09-26,Completado,Tienda fisica
6676,925,2025-12-11,Completado,Marketplace
6677,505,2025-08-02,Completado,Web
6678,596,2026-07-23,Completado,Web
6679,119,2024-12-19,Completado,Marketplace
6680,348,2025-12-03,Completado,Marketplace
6681,525,2026-04-12,Completado,Tienda fisica
6682,841,2026-08-25,Completado,Tienda fisica
6683,474,2025-11-20,Completado,Web
6684,505,2024-08-23,Completado,Tienda fisica
6685,734,2025-10-09,Completado,Web
6686,970,2024-11-23,Completado,App
6687,940,2025-07-21,Completado,App
6688,28,2025-03-29,Cancelado,Web
6689,57,2026-07-21,Completado,App
6690,827,2026-07-08,Completado,Tienda fisica
6691,46,2025-10-24,Completado,Web
6692,66,2025-12-06,Completado,TIENDA FISICA
6693,270,2026-03-27,Pendiente,App
6694,39,2025-02-14,Completado,App
6695,97,2024-05-08,Completado,Tienda fisica
6696,175,2024-12-17,Completado,Web
6697,46,2025-12-06,Completado,Tienda fisica
6698,294,2025-03-09,Completado,Tienda fisica
6699,750,2024-03-22,Completado,Web
6700,385,2025-11-16,Completado,Marketplace
6701,20,2024-01-13,Completado,WhatsApp
6702,215,2024-04-02,Completado,App
6703,117,2024-12-03,Completado,Tienda fisica
6704,352,2024-12-21,Completado,Web
6705,603,2025-08-18,Completado,Tienda fisica
6706,205,2025-12-06,Completado,Web
6707,599,2024-09-06,Completado,Web
6708,241,2025-03-03,completado,Tienda fisica
6709,212,2024-11-22,Completado,Web
6710,767,2024-05-03,En preparacion,Tienda fisica
6711,543,2026-07-12,Completado,Tienda fisica
6712,599,2024-04-21,Completado,App
6713,520,2024-09-28,Completado,App
6714,910,2025-12-25,Completado,Tienda fisica
6715,55,2025-06-22,Completado,Web
6716,93,2025-05-01,Completado,Tienda fisica
6717,925,2026-07-06,En preparacion,App
6718,873,2025-10-06,Completado,App
6719,522,2024-08-02,En preparacion,Web
6720,553,2025-01-24,Completado,App
6721,469,2025-09-16,Completado,Web
6722,475,2025-12-25,Completado,Tienda fisica
6723,528,2024-05-10,Cancelado,Web
6724,315,2024-12-04,Completado,App
6725,212,2024-10-18,Completado,App
6726,783,2025-10-29,Completado,App
6727,293,2024-03-26,Completado,Tienda fisica
6728,867,2024-02-26,Completado,Tienda fisica
6729,253,2024-08-01,Completado,App
6730,99,2025-10-21,Completado,Web
6731,457,2025-03-15,Completado ,Web
6732,494,2025-04-09,Completado,Tienda fisica
6733,179,2026-07-19,Completado,Tienda fisica
6734,119,2024-05-10,Completado,Web
6735,508,2025-02-08,Completado,Web
6736,276,2025-08-05,Completado,Tienda fisica
6737,344,2024-03-05,Completado,Web
6738,307,2026-07-06,Cancelado,Marketplace
6739,164,2025-10-31,Completado ,Web
6740,572,2026-07-14,Completado,Tienda fisica
6741,567,2024-02-06,Completado,Marketplace
6742,994,2024-12-18,Completado,Web
6743,546,2024-06-11,Completado,Web
6744,657,2024-04-14,Completado,Marketplace
6745,95,2025-11-10,Completado,App
6746,762,2024-01-15,Completado,Tienda fisica
6747,729,2026-03-27,Cancelado,Web
6748,606,2026-06-21,Completado,Marketplace
6749,811,2024-09-13,Completado,Web
6750,118,2025-09-21,Completado,Marketplace
6751,7,2025-11-10,Completado,Marketplace
6752,575,2024-11-27,Completado,Web
6753,675,2025-05-08,Completado,Tienda fisica
6754,296,2025-03-15,Cancelado,Web
6755,613,2025-01-03,Completado,Tienda fisica
6756,578,2025-05-21,En preparacion,Tienda fisica
6757,517,2025-07-29,Completado,Web
6758,663,2025-05-24,Completado,Web
6759,977,2026-03-12,Completado,Web
6760,338,2026-07-25,Completado,Tienda fisica
6761,396,2025-05-16,Completado,Web
6762,336,2026-07-10,Completado,Web
6763,642,2024-05-06,En preparacion,Marketplace
6764,119,2024-12-02,Completado,Web
6765,239,2026-04-03,Completado,Web
6766,548,2024-06-20,Completado,Web
6767,409,2025-12-25,Completado,Web
6768,599,2024-02-23,Completado,Web
6769,132,2025-05-20,Pendiente,App
6770,118,2025-05-17,Completado,Web
6771,155,2024-02-13,Completado,Marketplace
6772,100,2024-07-31,Completado,Web
6773,638,2025-12-09,Completado,Web
6774,146,2026-05-16,Completado,Tienda fisica
6775,565,2026-02-12,Completado,Web
6776,704,2026-05-19,Completado,Tienda fisica
6777,718,2026-07-28,Completado,Web
6778,526,2026-05-29,Completado,Marketplace
6779,994,2024-07-12,Completado,App
6780,567,2024-03-04,Cancelado,WhatsApp
6781,693,2025-10-30,Completado,App
6782,643,2026-03-21,Completado,App
6783,16,2025-01-28,Completado,Tienda fisica
6784,660,2025-11-03,Completado,Web
6785,250,2025-11-22,Completado,Web
6786,869,2024-06-29,En preparacion,Tienda fisica
6787,647,2025-11-29,Completado,Web
6788,678,2026-04-10,Completado,Tienda fisica
6789,14,2025-02-23,Completado,WhatsApp
6790,285,2025-10-03,Completado,Web
6791,425,2024-02-12,Completado,Web
6792,617,2025-03-04,Completado,Tienda fisica
6793,409,2024-01-08,Completado,Tienda fisica
6794,603,2025-05-28,Completado,Web
6795,984,2026-07-10,Completado,Web
6796,396,2025-12-09,Completado,Web
6797,455,2024-03-12,En preparacion,Tienda fisica
6798,486,2025-09-20,Completado,Web
6799,879,2025-11-22,Completado,WhatsApp
6800,765,2024-12-14,Completado,Web
6801,493,2024-10-29,Completado,Marketplace
6802,763,2026-04-24,Completado,Web
6803,937,2025-04-17,Pendiente,Marketplace
6804,181,2024-01-14,Completado,Tienda fisica
6805,750,2025-02-07,Cancelado,Web
6806,118,2024-06-24,Completado,Web
6807,2,2026-08-13,Pendiente,App
6808,578,2024-09-07,Cancelado,Web
6809,557,2026-04-09,Completado,Web
6810,522,2024-05-13,Completado,Tienda fisica
6811,468,2024-09-13,Completado,Marketplace
6812,688,2025-04-19,Completado,App
6813,837,2025-07-25,Cancelado,App
6814,543,2024-12-05,Completado,Tienda fisica
6815,560,2026-02-03,Completado,Web
6816,648,2024-10-26,Completado,Marketplace
6817,762,2025-06-14,Cancelado,Web
6818,291,2024-12-11,Completado,Web
6819,925,2025-03-22,Completado,App
6820,734,2025-04-17,En preparacion,Tienda fisica
6821,164,2024-09-14,Completado,WhatsApp
6822,628,2024-04-26,Completado,Tienda fisica
6823,709,2025-09-16,Completado,WhatsApp
6824,496,2025-01-03,Pendiente,Web
6825,658,2024-03-01,Completado,Web
6826,173,2026-04-18,Completado,Marketplace
6827,904,2024-04-17,Completado,Tienda fisica
6828,294,2025-02-07,Completado,Web
6829,575,2025-06-06,Pendiente,Web
6830,565,2026-05-30,Completado,Web
6831,505,2026-08-15,Completado,App
6832,603,2024-11-15,Completado,Web
6833,450,2026-01-14,Completado,Web
6834,289,2026-04-11,Completado,Web
6835,251,2026-06-28,Completado,WhatsApp
6836,587,2024-11-29,Completado,Tienda fisica
6837,305,2025-05-09,Completado,Tienda fisica
6838,691,2025-02-01,Completado,Web
6839,336,2025-12-20,Completado,Tienda fisica
6840,634,2024-11-23,Completado ,Web
6841,567,2026-07-22,Completado,App
6842,970,2026-06-05,Completado,WhatsApp
6843,864,2025-07-30,Completado,Tienda fisica
6844,794,2026-04-01,Completado,App
6845,999,2024-12-30,Completado,Tienda fisica
6846,390,2024-07-18,Completado,Web
6847,816,2026-08-27,Pendiente,Tienda fisica
6848,392,2024-09-09,Completado,Tienda fisica
6849,2,2024-04-15,Completado,Web
6850,970,2025-02-17,Completado,WhatsApp
6851,68,2024-11-30,Completado,App
6852,118,2024-12-21,En preparacion,Tienda fisica
6853,741,2025-04-17,Completado,App
6854,55,2025-12-10,Completado ,App
6855,693,2024-08-02,Completado,Tienda fisica
6856,585,2026-01-27,Cancelado,WhatsApp
6857,743,2024-04-20,Completado,Tienda fisica
6858,904,2024-04-16,Completado,Marketplace
6859,10,2025-01-25,Completado,Web
6860,2,2024-06-11,Completado,Web
6861,75,2026-05-26,Completado,Web
6862,784,2024-10-07,Completado,Marketplace
6863,558,2025-10-02,Completado,Web
6864,716,2024-01-15,Completado,Tienda fisica
6865,587,2025-06-03,Completado,Web
6866,293,2024-03-28,Completado,Web
6867,270,2024-11-22,Cancelado,App
6868,881,2026-01-16,Completado,App
6869,258,2025-09-27,Completado,Tienda fisica
6870,812,2024-08-08,Completado,App
6871,663,2024-02-09,Completado,Web
6872,236,2024-03-23,Completado,Web
6873,175,2025-05-01,Completado,App
6874,118,2024-12-31,Completado,Web
6875,293,2024-03-22,Completado,Marketplace
6876,264,2026-04-25,Completado,Web
6877,378,2025-11-15,Completado,Web
6878,294,2024-01-16,Completado,Web
6879,843,2024-06-27,Completado,WhatsApp
6880,831,2025-09-14,Completado,App
6881,520,2026-03-21,Completado,Web
6882,205,2026-03-01,Completado,Web
6883,223,2024-05-12,Completado,App
6884,493,2024-02-01,Completado,Web
6885,63,2025-08-29,Completado,Web
6886,869,2025-02-06,Completado,Tienda fisica
6887,464,2026-06-18,Completado,Tienda fisica
6888,587,2026-03-06,Cancelado,Tienda fisica
6889,270,2025-12-09,Completado,App
6890,409,2025-09-25,Pendiente,App
6891,155,2024-02-21,Completado,Marketplace
6892,293,2025-10-02,Cancelado,Tienda fisica
6893,663,2025-02-05,Completado,App
6894,783,2025-07-15,Completado,App
6895,798,2025-10-07,Completado,Tienda fisica
6896,246,2024-04-02,Completado,Tienda fisica
6897,599,2025-08-17,Completado,Web
6898,855,2025-11-14,Completado,Web
6899,151,2024-08-25,Completado,App
6900,879,2024-12-23,Cancelado,App
6901,139,2026-01-17,Completado,Web
6902,204,2025-10-15,Completado,Web
6903,128,2025-09-21,Completado,Web
6904,994,2024-05-08,Completado,Web
6905,505,2026-03-28,Cancelado,Tienda fisica
6906,926,2025-10-06,Completado,Tienda fisica
6907,928,2025-03-10,En preparacion,App
6908,276,2025-10-23,Completado,Web
6909,894,2024-08-16,Completado,App
6910,409,2025-12-06,Completado,Web
6911,843,2024-07-10,Completado,App
6912,851,2024-09-20,Completado,Tienda fisica
6913,58,2024-03-30,Completado,Web
6914,347,2025-05-28,Completado,Web
6915,129,2026-06-21,Completado,Tienda fisica
6916,251,2025-04-13,Completado ,Tienda fisica
6917,824,2026-08-08,Completado,WhatsApp
6918,951,2025-03-28,En preparacion,WhatsApp
6919,455,2026-05-26,Completado,Web
6920,796,2024-07-02,Completado,Marketplace
6921,787,2024-10-25,Completado,Web
6922,617,2024-09-05,Completado,App
6923,565,2024-04-28,Completado ,Web
6924,525,2026-01-02,Completado,Tienda fisica
6925,984,2024-02-03,Completado,Tienda fisica
6926,940,2026-07-31,Completado,Tienda fisica
6927,251,2024-02-10,Completado,Marketplace
6928,474,2024-07-22,Completado,Web
6929,603,2025-01-14,Completado,Web
6930,146,2025-12-26,Completado,Web
6931,251,2026-07-23,Completado,Web
6932,869,2024-03-02,completado,Tienda fisica
6933,450,2026-08-21,Completado,Marketplace
6934,38,2025-11-20,Completado,Web
6935,179,2024-09-12,Completado,Web
6936,368,2024-03-25,Completado,Tienda fisica
6937,883,2025-10-24,Pendiente,Web
6938,698,2026-07-14,Pendiente,Web
6939,320,2024-05-30,cancelado,Web
6940,965,2024-12-05,Completado,Marketplace
6941,275,2026-01-03,Completado,App
6942,757,2026-06-30,Completado,Web
6943,843,2026-04-28,Pendiente,App
6944,802,2025-07-16,Completado,Web
6945,98,2025-07-13,Completado,Web
6946,455,2024-03-01,Completado,App
6947,145,2026-07-28,Completado,Web
6948,155,2026-03-27,Completado,App
6949,119,2025-06-02,Completado,Web
6950,837,2024-09-30,Completado,Web
6951,20,2025-02-18,Completado,Web
6952,285,2024-10-19,Completado,Web
6953,175,2025-12-20,Completado,App
6954,828,2025-01-08,En preparacion,Web
6955,9,2024-03-30,Completado,Tienda fisica
6956,179,2024-10-23,Completado,Web
6957,209,2025-04-10,Completado ,Web
6958,784,2024-06-07,Completado,Tienda fisica
6959,409,2026-06-16,Completado,Tienda fisica
6960,181,2024-04-27,Completado,Marketplace
6961,138,2026-03-26,Pendiente,Web
6962,209,2025-06-27,En preparacion,App
6963,175,2026-04-11,Cancelado,Tienda fisica
6964,920,2026-07-15,Completado,Web
6965,750,2024-09-17,Completado,Web
6966,429,2026-01-02,Completado,Tienda fisica
6967,439,2024-02-08,Cancelado,Tienda fisica
6968,270,2025-04-17,Completado,Web
6969,146,2025-07-26,Completado,WhatsApp
6970,510,2025-11-04,Completado,Web
6971,838,2026-01-03,Pendiente,WEB
6972,233,2024-06-11,Completado,APP
6973,663,2025-08-04,Completado,Web
6974,96,2025-12-20,Completado,Tienda fisica
6975,88,2024-07-30,Completado,Web
6976,939,2025-12-27,Pendiente,Web
6977,551,2024-07-08,Completado,Web
6978,549,2026-03-12,Completado,WhatsApp
6979,599,2026-01-23,Completado,App
6980,657,2024-12-30,Completado,Web
6981,893,2026-01-28,Cancelado,Tienda fisica
6982,965,2024-07-31,En preparacion,Web
6983,816,2025-07-25,Completado,APP
6984,926,2025-11-17,Pendiente,App
6985,896,2024-01-03,Completado,Web
6986,943,2025-07-05,Completado,Tienda fisica
6987,837,2025-01-21,Completado,Marketplace
6988,823,2024-02-15,En preparacion,Web
6989,481,2024-02-22,Completado,Web
6990,802,2025-07-19,Completado,Marketplace
6991,658,2026-07-25,Completado,Tienda fisica
6992,266,2024-04-02,Completado,Web
6993,481,2024-11-30,Completado,Web
6994,646,2024-08-25,Completado,Web
6995,709,2025-10-08,Completado,Tienda fisica
6996,550,2026-07-31,Completado,App
6997,841,2024-04-29,Completado,Web
6998,183,2024-04-06,Completado,Web
6999,270,2024-12-13,Completado,Marketplace
7000,520,2025-01-18,Completado,Marketplace
7001,767,2025-06-30,Cancelado,Web
7002,657,2026-01-24,Completado,Web
7003,3,2024-03-11,Completado,Web
7004,855,2025-10-23,Completado,Tienda fisica
7005,179,2026-04-10,Completado,WhatsApp
7006,118,2024-09-24,Cancelado,Tienda fisica
7007,891,2026-07-06,Completado,Web
7008,41,2024-08-17,Completado,Web
7009,965,2024-03-30,Completado,Web
7010,155,2025-12-12,Completado,App
7011,604,2026-03-18,Completado,Tienda fisica
7012,410,2026-03-28,completado,Web
7013,833,2026-07-22,Completado,Web
7014,361,2025-06-30,Completado,Marketplace
7015,711,2024-10-04,Completado,Web
7016,348,2025-01-12,Completado,Web
7017,9,2025-09-17,Completado,Web
7018,663,2025-12-20,Completado,Tienda fisica
7019,535,2024-01-13,Completado,Web
7020,994,2025-12-09,Completado,Web
7021,781,2026-02-13,Completado,App
7022,767,2024-07-10,Completado,Marketplace
7023,536,2024-03-31,Completado,Marketplace
7024,293,2025-07-09,Completado,Web
7025,178,2024-02-16,Completado,Tienda fisica
7026,647,2026-06-20,Pendiente,Web
7027,435,2025-12-19,Completado,Tienda fisica
7028,652,2025-03-05,Completado,App
7029,783,2024-12-04,Completado,Marketplace
7030,768,2026-06-05,Completado,Web
7031,726,2026-07-13,Completado,App
7032,155,2024-07-13,Completado,Web
7033,534,2024-01-09,Completado ,App
7034,407,2024-01-26,Completado,Web
7035,151,2025-05-27,Completado,App
7036,946,2024-01-22,Completado,Web
7037,396,2025-05-23,Completado,Tienda fisica
7038,526,2026-08-16,Completado,App
7039,575,2025-10-25,Completado,Tienda fisica
7040,761,2026-07-14,Completado,Web
7041,436,2024-12-07,Completado,Web
7042,925,2024-11-16,Completado,Tienda fisica
7043,548,2024-08-19,Completado,Tienda fisica
7044,574,2024-11-01,Completado,Web
7045,68,2024-08-16,Completado,App
7046,590,2025-04-17,Completado,Web
7047,688,2024-03-28,Completado,App
7048,567,2025-03-27,Completado,Tienda fisica
7049,652,2025-08-13,Cancelado,Web
7050,843,2024-11-13,Completado,Tienda fisica
7051,119,2024-03-06,Completado,App
7052,291,2025-12-19,Completado,Web
7053,383,2026-03-19,Completado,Tienda fisica
7054,278,2025-11-11,Completado,Tienda fisica
7055,70,2024-07-18,Completado,Web
7056,336,2026-04-20,Cancelado,Web
7057,693,2024-05-03,Completado,Tienda fisica
7058,959,2025-12-08,Completado,Tienda fisica
7059,812,2025-12-18,Completado,App
7060,520,2026-01-29,Completado,WhatsApp
7061,2,2025-10-22,Completado,Marketplace
7062,657,2024-02-15,Completado,Tienda fisica
7063,634,2024-02-01,Completado,Web
7064,41,2025-12-12,Completado,WhatsApp
7065,476,2024-09-14,completado,App
7066,590,2026-08-31,Completado,Web
7067,663,2026-08-07,Completado,Tienda fisica
7068,310,2026-05-05,Completado,Tienda fisica
7069,421,2025-10-09,Completado,App
7070,468,2024-08-09,Completado,App
7071,390,2026-04-26,Completado,Tienda fisica
7072,792,2024-08-16,Completado,Tienda fisica
7073,991,2026-03-15,Completado,Web
7074,180,2026-02-26,Completado,Tienda fisica
7075,304,2024-11-29,Completado,WhatsApp
7076,179,2024-06-26,Completado,App
7077,164,2025-10-22,Pendiente,Marketplace
7078,896,2024-07-17,Completado,Marketplace
7079,675,2024-01-08,Pendiente,Web
7080,119,2024-06-09,Pendiente,Marketplace
7081,396,2026-04-03,Completado,Web
7082,238,2024-03-25,Pendiente,App
7083,20,2024-10-09,Completado,Web
7084,70,2024-12-12,Completado,Web
7085,211,2024-09-06,Completado,App
7086,803,2025-09-12,Completado,Tienda fisica
7087,603,2024-04-28,Completado,Tienda fisica
7088,564,2025-07-17,Completado,Web
7089,238,2025-03-19,Cancelado,Web
7090,926,2025-08-10,Completado,Web
7091,726,2025-07-23,Completado,Tienda fisica
7092,787,2024-09-22,Pendiente,Tienda fisica
7093,652,2025-11-13,Completado,App
7094,642,2024-01-10,Completado,Web
7095,320,2025-03-21,Completado,Tienda fisica
7096,99,2024-07-21,Completado,Web
7097,970,2024-12-12,Completado,WhatsApp
7098,506,2024-12-09,Completado,Tienda fisica
7099,879,2025-05-31,Completado,Web
7100,994,2024-04-12,Completado,Web
7101,173,2026-06-01,Completado,Web
7102,670,2025-04-26,Completado ,App
7103,165,2025-08-15,Completado,App
7104,431,2024-10-04,Completado,WhatsApp
7105,347,2025-08-23,Completado,App
7106,67,2024-12-02,Completado,Marketplace
7107,352,2025-05-13,Completado,App
7108,293,2024-12-22,Completado,Tienda fisica
7109,293,2024-11-08,Completado,Marketplace
7110,414,2024-05-25,Cancelado,Marketplace
7111,535,2025-04-04,Completado,WhatsApp
7112,410,2024-04-24,Completado,Web
7113,362,2025-05-13,Completado,Marketplace
7114,947,2024-05-10,Completado,WhatsApp
7115,948,2024-09-29,Completado,Web
7116,278,2024-10-30,Completado,Web
7117,186,2024-07-04,Completado,Web
7118,457,2024-12-06,Completado,Web
7119,121,2025-09-19,Completado,App
7120,58,2026-05-21,Completado,Web
7121,857,2024-08-19,Completado,App
7122,811,2025-10-22,Completado,App
7123,729,2024-09-13,Completado,Web
7124,278,2025-03-15,Completado,Marketplace
7125,293,2026-05-21,Completado,Web
7126,925,2025-12-11,Completado,Web
7127,375,2025-09-04,Completado,Tienda fisica
7128,298,2025-11-21,Completado,Tienda fisica
7129,281,2024-11-23,Pendiente,Web
7130,163,2026-04-15,Completado,Tienda fisica
7131,521,2024-03-09,Completado,Tienda fisica
7132,3,2025-12-03,Completado,WEB
7133,173,2025-12-11,Completado,Web
7134,717,2025-12-27,Completado,Web
7135,314,2025-07-30,Completado,Web
7136,562,2024-11-17,Completado,Marketplace
7137,843,2024-07-18,Completado,Tienda fisica
7138,521,2025-08-21,Completado,Tienda fisica
7139,281,2024-07-04,Pendiente,App
7140,119,2024-12-10,Completado,App
7141,603,2025-06-22,Completado,Tienda fisica
7142,867,2024-11-29,Completado,App
7143,603,2025-09-14,Completado,Web
7144,621,2024-03-21,Completado,Tienda fisica
7145,93,2026-03-15,Completado,Tienda fisica
7146,315,2024-01-05,Completado,App
7147,628,2024-04-07,Completado,Tienda fisica
7148,88,2025-05-12,Completado,Marketplace
7149,836,2025-06-19,Cancelado,Tienda fisica
7150,200,2025-12-04,Completado,Marketplace
7151,979,2025-04-01,Completado,Tienda fisica
7152,994,2026-06-29,Completado,Web
7153,354,2025-11-17,Completado,Web
7154,708,2026-03-06,completado,Web
7155,204,2025-12-17,Completado,Web
7156,587,2026-06-04,Completado,Tienda fisica
7157,285,2025-06-20,Completado,Web
7158,674,2026-04-08,Completado,App
7159,33,2025-03-11,Completado ,Web
7160,535,2024-10-08,Pendiente,Web
7161,328,2025-11-19,Completado,App
7162,399,2024-02-17,Completado,Tienda fisica
7163,688,2024-11-23,Completado,Web
7164,74,2025-12-28,Completado,Web
7165,903,2024-03-12,Completado,App
7166,362,2025-04-30,Completado,Web
