pago_id,pedido_id,fecha_pago,monto,metodo_pago,estado
6325,6325,2024-08-08,72243.65,Tarjeta credito,Aprobado
6326,6326,2024-09-30,38236.2,Tarjeta debito,Aprobado
6327,6327,2025-10-26,52718.56,Mercado Pago,Aprobado
6328,6328,2026-02-26,107026.23,Tarjeta credito,Aprobado
6329,6329,2026-07-27,111712.94,Tarjeta credito,Aprobado
6330,6330,2025-02-17,47946.98,Transferencia,Aprobado
6331,6331,2024-03-03,106387.38,Mercado Pago,Aprobado
6332,6332,2024-02-24,146207.06,Mercado Pago,Aprobado
6333,6333,2025-11-20,0.0,Tarjeta credito,Rechazado
6334,6334,2025-09-22,39482.39,Tarjeta credito,Aprobado
6335,6335,2025-12-25,85863.06,Tarjeta debito,Aprobado
6336,6336,2024-11-20,8379.47,Tarjeta credito,Aprobado
6337,6337,2026-03-22,20143.39,Transferencia,Aprobado
6338,6338,2024-05-05,81535.16,Mercado Pago,Aprobado
6339,6339,2026-07-30,27645.42,Tarjeta debito,Aprobado
6340,6340,2024-12-28,33947.37,Transferencia,Aprobado
6341,6341,2025-10-19,130553.17,Tarjeta credito,Aprobado
6342,6342,2025-06-20,4523.4,Transferencia,Aprobado
6343,6343,2024-12-28,14493.3,Tarjeta credito,Aprobado
6344,6344,2025-11-19,41454.38,Transferencia,Aprobado
6345,6345,2024-03-11,5318.01,Tarjeta debito,Aprobado
6346,6346,2025-02-06,52187.2,Tarjeta debito,Aprobado
6347,6347,2025-12-16,25907.81,Mercado Pago,Aprobado
6348,6348,2025-03-13,40002.04,Tarjeta credito,Aprobado
6349,6349,2025-11-24,39469.53,Transferencia,Pendiente
6350,6350,2025-06-06,20194.24,Tarjeta credito,Aprobado
6351,6351,2026-03-18,42061.94,Tarjeta credito,Aprobado
6352,6352,2025-07-24,74469.66,Tarjeta debito,Aprobado
6353,6353,2025-03-22,38225.28,Tarjeta credito,Aprobado
6354,6354,2024-12-10,44633.72,Tarjeta credito,Aprobado
6355,6355,2026-02-21,50047.09,Tarjeta debito,Aprobado
6356,6356,2024-01-20,883773.58,Transferencia,Aprobado
6357,6357,2025-03-30,90228.36,Tarjeta credito,Aprobado
6358,6358,2024-12-30,90620.7,Mercado Pago,Aprobado
6359,6359,2026-04-18,79379.23,Transferencia,Aprobado
6360,6360,2025-04-28,157104.53,Tarjeta debito,Aprobado
6361,6361,2024-07-19,22849.4,Mercado Pago,Aprobado
6362,6362,2026-07-09,182763.96,Tarjeta credito,Aprobado
6363,6363,2024-04-13,195390.06,Tarjeta credito,Aprobado
6364,6364,2025-06-07,55548.6,Transferencia,Aprobado
6365,6365,2024-12-22,4511.95,Mercado Pago,Aprobado
6366,6366,2025-03-03,13218.37,Mercado Pago,Pendiente
6367,6367,2024-08-22,101102.3,Tarjeta credito,Aprobado
6368,6368,2026-02-02,88150.02,Tarjeta credito,Aprobado
6369,6369,2024-08-01,27414.76,Tarjeta credito,Pendiente
6370,6370,2026-06-01,60220.22,Tarjeta debito,Aprobado
6371,6371,2024-11-03,9437.83,Tarjeta debito,Aprobado
6372,6372,2024-02-15,37857.03,Tarjeta debito,Aprobado
6373,6373,2025-08-30,47703.01,Efectivo,Aprobado
6374,6374,2025-12-20,401671.78,Mercado Pago,Aprobado
6375,6375,2024-11-25,10012.59,Tarjeta credito,Aprobado
6376,6376,2024-04-10,54643.5,Mercado Pago,Aprobado
6377,6377,2026-03-23,11472.47,Efectivo,Aprobado
6378,6378,2024-09-06,149225.99,Mercado Pago,Aprobado
6379,6379,2025-10-02,30532.95,Transferencia,Aprobado
6380,6380,2024-12-29,0.0,Tarjeta credito,Rechazado
6381,6381,2026-04-20,62876.48,Mercado Pago,Aprobado
6382,6382,2024-06-01,37168.83,Tarjeta credito,Aprobado
6383,6383,2025-06-06,160018.03,Transferencia,Aprobado
6384,6384,2026-06-08,233486.14,Mercado Pago,Aprobado
6385,6385,2024-04-25,131526.81,Mercado Pago,Aprobado
6386,6386,2026-05-26,144450.51,Tarjeta credito,Pendiente
6387,6387,2024-10-31,72157.9,Mercado Pago,Aprobado
6388,6388,2024-01-23,35047.95,Tarjeta credito,Aprobado
6389,6389,2026-05-25,54144.95,Mercado Pago,Aprobado
6390,6390,2024-01-16,7097.25,Tarjeta credito,Aprobado
6391,6391,2026-05-01,0.0,Tarjeta credito,Rechazado
6392,6392,2026-06-12,82158.92,Efectivo,Aprobado
6393,6393,2026-07-25,9036.94,Transferencia,Pendiente
6394,6394,2026-06-21,54560.62,Tarjeta credito,Aprobado
6395,6395,2024-11-28,10861.18,Tarjeta debito,Pendiente
6396,6396,2024-05-17,107126.91,Transferencia,Aprobado
6397,6397,2024-01-13,197632.72,Mercado Pago,Aprobado
6398,6398,2024-10-25,6676.46,Tarjeta credito,Pendiente
6399,6399,2025-06-10,59363.9,Transferencia,Aprobado
6400,6400,2025-09-04,45886.46,Tarjeta debito,Pendiente
6401,6401,2024-07-25,118896.32,Tarjeta credito,Aprobado
6402,6402,2026-08-15,176632.04,transferencia,Aprobado
6403,6403,2025-05-31,16876.03,Tarjeta credito,Aprobado
6404,6404,2024-12-06,50717.88,Transferencia,Aprobado
6405,6405,2024-06-15,30610.89,Mercado Pago,Aprobado
6406,6406,2025-12-15,11151.93,Efectivo,Aprobado
6407,6407,2025-04-12,33082.33,Transferencia,Aprobado
6408,6408,2024-06-07,78651.33,Tarjeta debito,Aprobado
6409,6409,2026-05-10,26884.32,Mercado Pago,Aprobado
6410,6410,2024-07-07,12739.26,Tarjeta credito,Aprobado
6411,6411,2026-03-14,95232.64,Tarjeta credito,Aprobado
6412,6412,2024-07-15,8357.85,Mercado Pago,Aprobado
6413,6413,2024-07-24,99734.7,Mercado Pago,Aprobado
6414,6414,2025-01-01,19945.64,Tarjeta debito,Aprobado
6415,6415,2024-06-29,0.0,Tarjeta credito,Rechazado
6416,6416,2024-08-19,57508.99,Transferencia,Aprobado
6417,6417,2024-06-08,40882.82,Efectivo,Aprobado
6418,6418,2026-08-13,9083.96,Mercado Pago,Aprobado
6419,6419,2024-12-26,219043.56,Tarjeta credito,Pendiente
6420,6420,2025-07-02,42287.98,Tarjeta debito,Aprobado
6421,6421,2025-10-31,9639.86,Transferencia,Aprobado
6422,6422,2025-09-01,67015.85,Tarjeta credito,Aprobado
6423,6423,2025-02-16,18122.82,Tarjeta credito,Aprobado
6424,6424,2024-06-03,34053.32,Transferencia,Aprobado
6425,6425,2024-05-02,178451.77,Mercado Pago,Aprobado
6426,6426,2025-05-05,32907.79,Tarjeta credito,Aprobado
6427,6427,2026-07-28,2195.54,Efectivo,Aprobado
6428,6428,2025-03-09,22643.66,Efectivo,Aprobado
6429,6429,2024-09-21,294853.52,Efectivo,Aprobado
6430,6430,2025-10-30,11472.53,Tarjeta credito,Aprobado
6431,6431,2025-06-07,20819.84,Tarjeta credito,Aprobado
6432,6432,2026-06-26,54801.37,Mercado Pago,Aprobado
6433,6433,2025-01-12,72570.05,Mercado Pago,Aprobado
6434,6434,2024-03-24,11266.42,Tarjeta credito,Pendiente
6435,6435,2024-08-07,40873.42,Mercado Pago,Aprobado
6436,6436,2024-03-05,310379.63,Transferencia,Pendiente
6437,6437,2024-11-08,3920.82,Tarjeta credito,Aprobado
6438,6438,2026-07-21,123642.2,Tarjeta credito,Aprobado
6439,6439,2025-06-02,89871.91,Mercado Pago,Aprobado
6440,6440,2024-09-23,326862.24,Tarjeta debito,Aprobado
6441,6441,2025-10-07,109788.53,Transferencia,Aprobado
6442,6442,2025-03-21,100061.04,Tarjeta debito,Aprobado
6443,6443,2024-07-17,3948.09,Tarjeta credito,Aprobado
6444,6444,2025-03-19,16985.42,Mercado Pago,Aprobado
6445,6445,2024-03-13,190105.7,Tarjeta credito,Aprobado
6446,6446,2025-12-16,20499.39,Transferencia,Aprobado
6447,6447,2024-07-08,13182.97,Mercado Pago,Pendiente
6448,6448,2024-07-23,31933.51,Tarjeta credito,Aprobado
6449,6449,2026-06-14,413292.97,Tarjeta debito,Aprobado
6450,6450,2024-06-02,18277.33,Efectivo,Aprobado
6451,6451,2024-03-17,66164.68,Tarjeta credito,Aprobado
6452,6452,2025-06-21,29311.1,Mercado Pago,Aprobado
6453,6453,2024-04-08,100445.28,Tarjeta debito,Aprobado
6454,6454,2024-11-23,34489.42,Mercado Pago,Pendiente
6455,6455,2026-06-28,28337.79,Transferencia,Aprobado
6456,6456,2024-06-01,26430.85,Tarjeta debito,Aprobado
6457,6457,2025-10-23,38527.21,Efectivo,Pendiente
6458,6458,2024-08-31,19642.11,Tarjeta credito,Aprobado
6459,6459,2026-08-11,27821.64,Transferencia,Aprobado
6460,6460,2024-12-14,113564.24,Mercado Pago,Aprobado
6461,6461,2024-10-08,0.0,Tarjeta credito,Rechazado
6462,6462,2025-03-25,24990.82,Tarjeta debito,Aprobado
6463,6463,2025-08-15,15972.34,Tarjeta debito,Pendiente
6464,6464,2024-05-08,137900.86,Tarjeta credito,Aprobado
6465,6465,2025-09-24,23468.32,Transferencia,Aprobado
6466,6466,2025-04-26,10920.23,Tarjeta debito,Aprobado
6467,6467,2024-03-10,40433.94,Tarjeta credito,Aprobado
6468,6468,2025-05-10,9266.97,Tarjeta debito,Aprobado
6469,6469,2024-05-03,68614.63,Tarjeta credito,Aprobado
6470,6470,2024-08-02,143849.62,Tarjeta credito,Aprobado
6471,6471,2024-12-25,83623.02,Mercado Pago,Aprobado
6472,6472,2024-09-23,48872.86,Efectivo,Aprobado
6473,6473,2026-08-21,89717.55,Tarjeta credito,Aprobado
6474,6474,2025-07-24,17010.25,Tarjeta credito,Aprobado
6475,6475,2025-07-29,0.0,Tarjeta debito,Rechazado
6476,6476,2024-05-27,740814.39,Tarjeta debito,Aprobado
6477,6477,2024-09-06,24293.65,Mercado Pago,Aprobado
6478,6478,2024-08-19,19261.72,Tarjeta credito,Pendiente
6479,6479,2024-02-09,5029.95,Mercado Pago,Aprobado
6480,6480,2024-06-23,19213.85,Tarjeta credito,Aprobado
6481,6481,2025-11-06,453430.0,Tarjeta credito,Aprobado
6482,6482,2025-11-13,56670.7,Mercado Pago,Aprobado
6483,6483,2026-03-13,177246.26,Transferencia,Pendiente
6484,6484,2025-05-23,13445.82,Tarjeta credito,Aprobado
6485,6485,2026-07-21,230865.76,Tarjeta debito,Aprobado
6486,6486,2026-03-12,7315.66,Mercado Pago,Pendiente
6487,6487,2024-02-03,275667.29,Transferencia,Aprobado
6488,6488,2025-10-09,164215.25,Tarjeta credito,Pendiente
6489,6489,2025-08-14,0.0,Mercado Pago,Rechazado
6490,6490,2026-06-16,110103.48,Mercado Pago,Pendiente
6491,6491,2024-09-30,6619.54,Tarjeta debito,Pendiente
6492,6492,2024-10-12,39423.02,Efectivo,Aprobado
6493,6493,2024-06-22,19757.29,Tarjeta credito,Pendiente
6494,6494,2024-03-21,45824.65,Transferencia,Aprobado
6495,6495,2024-09-15,78433.02,Tarjeta credito,Aprobado
6496,6496,2026-03-08,8904.52,Transferencia,Aprobado
6497,6497,2025-03-15,135046.06,Transferencia,Aprobado
6498,6498,2026-08-10,40980.9,Efectivo,Aprobado
6499,6499,2025-11-08,45649.31,Tarjeta debito,Aprobado
6500,6500,2025-05-18,80620.56,Transferencia,Pendiente
6501,6501,2024-07-27,9893.92,Tarjeta debito,Aprobado
6502,6502,2024-07-05,77724.56,Mercado Pago,Aprobado
6503,6503,2024-07-28,26580.77,Mercado Pago,Aprobado
6504,6504,2025-08-08,27989.66,Transferencia,Aprobado
6505,6505,2024-11-14,35866.55,Mercado Pago,Aprobado
6506,6506,2024-02-21,0.0,Mercado Pago,Rechazado
6507,6507,2025-07-03,41392.05,Transferencia,Aprobado
6508,6508,2024-10-01,23753.4,Tarjeta credito,Aprobado
6509,6509,2025-09-03,18320.61,Transferencia,Aprobado
6510,6510,2026-03-27,228422.76,Tarjeta debito,Aprobado
6511,6511,2026-08-17,0.0,Tarjeta credito,Rechazado
6512,6512,2024-11-19,308761.54,Mercado Pago,Aprobado
6513,6513,2024-11-17,68340.5,Tarjeta credito,Aprobado
6514,6514,2024-03-06,34080.79,Tarjeta credito,Aprobado
6515,6515,2025-06-15,221248.69,Mercado Pago,Aprobado
6516,6516,2026-03-28,57783.54,Tarjeta debito,Aprobado
6517,6517,2026-04-23,92435.24,Tarjeta credito,Aprobado
6518,6518,2025-01-05,0.0,Mercado Pago,Rechazado
6519,6519,2024-03-22,15009.36,Tarjeta credito,Aprobado
6520,6520,2025-03-06,73518.82,Tarjeta debito,Aprobado
6521,6521,2025-05-07,44144.16,Mercado Pago,Pendiente
6522,6522,2024-03-22,148001.47,Tarjeta debito,Aprobado
6523,6523,2026-04-26,100616.1,Transferencia,Pendiente
6524,6524,2026-03-28,19300.23,Transferencia,Aprobado
6525,6525,2025-10-29,0.0,Tarjeta debito,Rechazado
6526,6526,2026-08-26,8696.69,Tarjeta credito,Aprobado
6527,6527,2025-06-07,22160.7,Tarjeta debito,Aprobado
6528,6528,2026-06-26,15750.36,Tarjeta debito,Aprobado
6529,6529,2024-01-18,27789.8,Mercado Pago,Aprobado
6530,6530,2026-04-08,136705.94,Tarjeta credito,Aprobado
6531,6531,2024-06-14,66520.44,Transferencia,Aprobado
6532,6532,2024-12-09,9360.77,Tarjeta credito,Aprobado
6533,6533,2025-02-08,33994.42,Transferencia,Aprobado
6534,6534,2026-01-07,28616.65,Transferencia,Aprobado
6535,6535,2024-01-05,132902.78,Transferencia,Aprobado
6536,6536,2026-04-23,214276.23,Tarjeta credito,Aprobado
6537,6537,2024-06-09,271910.92,Transferencia,Aprobado
6538,6538,2025-09-10,179307.03,Tarjeta credito,Aprobado
6539,6539,2025-03-05,323953.07,Mercado Pago,Aprobado
6540,6540,2025-08-20,331689.92,Transferencia,Aprobado
6541,6541,2026-06-03,57448.7,Tarjeta debito,Aprobado
6542,6542,2025-06-05,62470.97,Mercado Pago,Aprobado
6543,6543,2024-11-14,0.0,Tarjeta credito,Rechazado
6544,6544,2025-07-29,0.0,Transferencia,Rechazado
6545,6545,2024-03-08,20475.8,Tarjeta debito,Aprobado
6546,6546,2025-07-24,36882.42,Transferencia,Aprobado
6547,6547,2024-08-04,0.0,Mercado Pago,Rechazado
6548,6548,2024-08-12,23491.46,Mercado Pago,Aprobado
6549,6549,2026-01-08,88078.66,Tarjeta credito,Aprobado
6550,6550,2025-12-16,27315.72,Transferencia,Aprobado
6551,6551,2024-07-21,0.0,Tarjeta debito,Rechazado
6552,6552,2026-04-20,28943.24,Transferencia,Aprobado
6553,6553,2024-10-10,47197.86,Tarjeta credito,Aprobado
6554,6554,2025-05-25,46018.18,Tarjeta credito,Aprobado
6555,6555,2024-05-29,12355.24,Tarjeta debito,Aprobado
6556,6556,2026-08-30,51408.39,Efectivo,Aprobado
6557,6557,2026-08-08,17204.83,Efectivo,Aprobado
6558,6558,2026-03-19,215282.83,Transferencia,Aprobado
6559,6559,2025-12-03,0.0,Tarjeta credito,Rechazado
6560,6560,2025-11-05,15169.11,Tarjeta debito,Aprobado
6561,6561,2025-01-08,26121.11,Efectivo,Aprobado
6562,6562,2025-11-01,68991.41,Tarjeta debito,Aprobado
6563,6563,2026-06-04,14538.9,Tarjeta credito,Aprobado
6564,6564,2025-02-07,150150.56,Tarjeta debito,Aprobado
6565,6565,2024-11-20,42094.5,Mercado Pago,Pendiente
6566,6566,2025-05-24,19884.67,Tarjeta credito,Pendiente
6567,6567,2024-12-11,134022.46,Tarjeta debito,Pendiente
6568,6568,2024-11-09,42412.89,Tarjeta credito,Aprobado
6569,6569,2025-06-12,93168.36,Tarjeta credito,Aprobado
6570,6570,2024-04-21,335954.85,Tarjeta credito,Aprobado
6571,6571,2025-02-12,10589.62,Mercado Pago,Aprobado
6572,6572,2025-07-26,13425.54,Efectivo,Aprobado
6573,6573,2025-01-29,58347.08,Tarjeta debito,Aprobado
6574,6574,2025-08-21,94307.76,Transferencia,Aprobado
6575,6575,2026-01-13,79922.57,Tarjeta credito,Aprobado
6576,6576,2025-02-14,326209.02,Mercado Pago,Aprobado
6577,6577,2025-02-13,15972.36,Transferencia,Aprobado
6578,6578,2025-04-25,0.0,Mercado Pago,Rechazado
6579,6579,2026-03-10,9535.1,Transferencia,Aprobado
6580,6580,2026-07-24,23755.38,Transferencia,Aprobado
6581,6581,2024-10-07,34794.62,Tarjeta debito,Aprobado
6582,6582,2025-07-10,410542.3,Tarjeta credito,Aprobado
6583,6583,2026-05-15,35119.58,Efectivo,Aprobado
6584,6584,2025-02-23,33307.37,Transferencia,Aprobado
6585,6585,2026-02-01,41371.28,Mercado Pago,Aprobado
6586,6586,2024-12-23,9381.28,Tarjeta credito,Pendiente
6587,6587,2026-04-02,38434.27,Mercado Pago,Aprobado
6588,6588,2025-02-07,42842.99,Transferencia,Aprobado
6589,6589,2024-09-17,19068.5,Transferencia,Aprobado
6590,6590,2026-05-09,191432.09,Tarjeta debito,Aprobado
6591,6591,2024-08-16,27561.34,Tarjeta credito,Aprobado
6592,6592,2026-01-31,33071.95,Tarjeta debito,Aprobado
6593,6593,2026-06-08,132731.0,Transferencia,Pendiente
6594,6594,2024-01-19,30254.34,Tarjeta debito,Pendiente
6595,6595,2024-09-23,186523.8,Tarjeta credito,Aprobado
6596,6596,2026-05-09,64815.22,Tarjeta debito,Aprobado
6597,6597,2024-06-10,87554.76,Tarjeta credito,Aprobado
6598,6598,2026-03-06,183020.18,Mercado Pago,Aprobado
6599,6599,2025-09-03,53010.87,Tarjeta credito,Aprobado
6600,6600,2025-11-19,0.0,Efectivo,Rechazado
6601,6601,2025-12-13,9746.95,Tarjeta debito,Aprobado
6602,6602,2025-12-26,20101.36,Mercado Pago,Aprobado
6603,6603,2024-07-10,120270.16,Mercado Pago,Aprobado
6604,6604,2025-01-05,27622.82,Tarjeta credito,Aprobado
6605,6605,2024-02-28,121837.94,Tarjeta credito,Pendiente
6606,6606,2025-08-19,32246.19,Efectivo,Aprobado
6607,6607,2024-07-13,71511.86,Transferencia,Aprobado
6608,6608,2024-02-14,12573.31,Transferencia,Aprobado
6609,6609,2024-07-03,12229.98,Efectivo,Aprobado
6610,6610,2024-04-17,17726.02,Efectivo,Aprobado
6611,6611,2024-02-10,51094.48,Tarjeta credito,Aprobado
6612,6612,2024-06-26,0.0,Transferencia,Rechazado
6613,6613,2024-12-03,287415.86,Tarjeta debito,Aprobado
6614,6614,2025-09-06,26743.51,tarjeta credito,Aprobado
6615,6615,2025-06-24,110878.05,Tarjeta credito,Aprobado
6616,6616,2024-02-12,21204.14,Mercado Pago,Aprobado
6617,6617,2026-02-21,255125.31,Tarjeta credito,Aprobado
6618,6618,2024-09-07,24426.45,Efectivo,Aprobado
6619,6619,2025-08-09,73631.99,Mercado Pago,Aprobado
6620,6620,2025-11-24,0.0,Tarjeta credito,Rechazado
6621,6621,2024-06-01,18581.36,Mercado Pago,Aprobado
6622,6622,2025-02-26,12080.67,Tarjeta credito,Aprobado
6623,6623,2026-03-06,67065.18,Tarjeta debito,Aprobado
6624,6624,2024-01-21,25996.0,Mercado Pago,Aprobado
6625,6625,2026-03-21,26625.31,Transferencia,Aprobado
6626,6626,2024-04-05,27135.68,Tarjeta credito,Aprobado
6627,6627,2025-08-07,19348.29,Mercado Pago,Aprobado
6628,6628,2024-05-12,9480.01,Mercado Pago,Aprobado
6629,6629,2024-10-21,16369.05,Tarjeta debito,Aprobado
6630,6630,2025-02-01,25368.75,Transferencia,Aprobado
6631,6631,2025-11-05,0.0,Mercado Pago,Rechazado
6632,6632,2024-03-04,45095.9,Mercado Pago,Aprobado
6633,6633,2024-05-15,86988.9,Mercado Pago,Aprobado
6634,6634,2026-08-22,27786.69,tarjeta credito,Aprobado
6635,6635,2024-03-01,0.0,Mercado Pago,Rechazado
6636,6636,2024-04-17,17243.14,Tarjeta credito,Aprobado
6637,6637,2024-08-08,0.0,Tarjeta credito,Rechazado
6638,6638,2026-01-21,19667.17,Tarjeta credito,Aprobado
6639,6639,2024-08-02,22469.23,Transferencia,Aprobado
6640,6640,2025-12-15,46710.01,Transferencia,Aprobado
6641,6641,2025-10-20,51757.74,Tarjeta debito,Aprobado
6642,6642,2025-12-30,11951.67,Tarjeta debito,Pendiente
6643,6643,2024-09-08,46378.59,Transferencia,Aprobado
6644,6644,2024-10-19,87122.14,Tarjeta debito,Aprobado
6645,6645,2024-11-22,35744.52,Tarjeta credito,Aprobado
6646,6646,2024-04-03,12503.42,Efectivo,Aprobado
6647,6647,2025-08-13,22567.96,Transferencia,Aprobado
6648,6648,2024-04-23,71135.24,Tarjeta credito,Aprobado
6649,6649,2025-05-30,83437.73,Tarjeta credito,Aprobado
6650,6650,2024-06-09,14845.38,Mercado Pago,Aprobado
6651,6651,2024-04-17,14581.27,Tarjeta debito,Aprobado
6652,6652,2024-10-16,16671.41,Tarjeta debito,Aprobado
6653,6653,2026-06-03,59386.85,Transferencia,Aprobado
6654,6654,2026-08-06,7850.15,Tarjeta debito,Aprobado
6655,6655,2025-12-28,87994.08,Mercado Pago,Aprobado
6656,6656,2026-04-11,4400.28,Mercado Pago,Aprobado
6657,6657,2026-01-11,82699.47,Tarjeta debito,Aprobado
6658,6658,2025-10-25,0.0,Mercado Pago,Rechazado
6659,6659,2024-10-25,34695.01,Tarjeta debito,Aprobado
6660,6660,2025-09-28,90391.08,Mercado Pago,Aprobado
6661,6661,2025-10-07,34679.33,Mercado Pago,Aprobado
6662,6662,2025-08-17,185338.3,Tarjeta debito,Aprobado
6663,6663,2024-07-22,21576.98,Mercado Pago,Pendiente
6664,6664,2024-04-14,15005.9,Tarjeta credito,Aprobado
6665,6665,2025-11-13,152072.86,Mercado Pago,Aprobado
6666,6666,2026-02-25,24692.83,Mercado Pago,Aprobado
6667,6667,2025-07-05,95382.8,Transferencia,Aprobado
6668,6668,2024-02-06,72339.14,Tarjeta credito,Pendiente
6669,6669,2024-09-12,9336.4,Tarjeta credito,Aprobado
6670,6670,2026-06-08,0.0,Tarjeta credito,Rechazado
6671,6671,2025-02-03,56987.17,Mercado Pago,Aprobado
6672,6672,2025-03-24,14150.79,Tarjeta credito,Aprobado
6673,6673,2025-06-26,65285.4,Tarjeta credito,Aprobado
6674,6674,2026-07-17,26613.06,Tarjeta debito,Aprobado
6675,6675,2024-09-29,103140.8,Tarjeta credito,Aprobado
6676,6676,2025-12-13,12583.31,Tarjeta credito,Aprobado
6677,6677,2025-08-05,72924.85,Tarjeta debito,Aprobado
6678,6678,2026-07-25,15425.53,Mercado Pago,Aprobado
6679,6679,2024-12-19,11762.73,Transferencia,Aprobado
6680,6680,2025-12-05,27266.22,Tarjeta credito,Aprobado
6681,6681,2026-04-12,74578.94,Tarjeta debito,Aprobado
6682,6682,2026-08-28,188420.52,Tarjeta debito,Aprobado
6683,6683,2025-11-20,63157.67,Tarjeta credito,Aprobado
6684,6684,2024-08-24,230678.86,Transferencia,Aprobado
6685,6685,2025-10-12,0.0,Tarjeta debito,Rechazado
6686,6686,2024-11-23,14606.18,Tarjeta credito,Aprobado
6687,6687,2025-07-21,15397.09,Tarjeta credito,Aprobado
6688,6688,2025-03-30,0.0,Tarjeta credito,Rechazado
6689,6689,2026-07-21,27321.32,Tarjeta credito,Aprobado
6690,6690,2026-07-09,115637.94,Mercado Pago,Aprobado
6691,6691,2025-10-24,43887.84,efectivo,Aprobado
6692,6692,2025-12-06,60774.23,Mercado Pago,Aprobado
6693,6693,2026-03-27,33100.06,Efectivo,Pendiente
6694,6694,2025-02-15,15991.51,Mercado Pago,Aprobado
6695,6695,2024-05-08,29617.02,Tarjeta credito,Aprobado
6696,6696,2024-12-18,22427.88,Tarjeta debito,Aprobado
6697,6697,2025-12-07,139050.45,Tarjeta debito,Aprobado
6698,6698,2025-03-09,82769.61,Efectivo,Aprobado
6699,6699,2024-03-22,60859.0,Tarjeta credito,Aprobado
6700,6700,2025-11-19,291725.8,tarjeta credito,Aprobado
6701,6701,2024-01-16,25550.82,Mercado Pago,Aprobado
6702,6702,2024-04-03,76880.46,Tarjeta credito,Aprobado
6703,6703,2024-12-03,83455.55,Tarjeta credito,Aprobado
6704,6704,2024-12-21,80631.44,Tarjeta credito,Aprobado
6705,6705,2025-08-21,11307.51,Tarjeta credito,Aprobado
6706,6706,2025-12-06,18844.57,Tarjeta debito,Aprobado
6707,6707,2024-09-08,70275.21,Tarjeta credito,Aprobado
6708,6708,2025-03-03,58938.2,Mercado Pago,Aprobado
6709,6709,2024-11-22,39390.0,Tarjeta credito,Aprobado
6710,6710,2024-05-03,13614.47,Mercado Pago,Aprobado
6711,6711,2026-07-12,99350.34,Tarjeta credito,Aprobado
6712,6712,2024-04-21,152809.64,Transferencia,Aprobado
6713,6713,2024-09-30,0.0,Tarjeta credito,Rechazado
6714,6714,2025-12-25,85254.44,Tarjeta credito,Aprobado
6715,6715,2025-06-23,69219.84,Tarjeta debito,Aprobado
6716,6716,2025-05-04,142304.4,Transferencia,Pendiente
6717,6717,2026-07-06,396509.62,Efectivo,Aprobado
6718,6718,2025-10-06,49535.62,Tarjeta debito,Aprobado
6719,6719,2024-08-05,33576.4,Tarjeta debito,Aprobado
6720,6720,2025-01-27,240922.56,Tarjeta debito,Aprobado
6721,6721,2025-09-16,0.0,Tarjeta credito,Rechazado
6722,6722,2025-12-25,25722.81,Efectivo,Aprobado
6723,6723,2024-05-10,172047.16,Tarjeta credito,Pendiente
6724,6724,2024-12-04,79211.56,Mercado Pago,Aprobado
6725,6725,2024-10-20,11571.63,Efectivo,Aprobado
6726,6726,2025-10-29,26667.68,Mercado Pago,Aprobado
6727,6727,2024-03-28,46057.02,Transferencia,Aprobado
6728,6728,2024-02-27,0.0,Tarjeta credito,Rechazado
6729,6729,2024-08-01,91651.32,Tarjeta credito,Pendiente
6730,6730,2025-10-21,12350.61,Tarjeta credito,Aprobado
6731,6731,2025-03-15,201501.12,Tarjeta credito,Aprobado
6732,6732,2025-04-11,20196.39,Transferencia,Aprobado
6733,6733,2026-07-21,103905.47,Mercado Pago,Aprobado
6734,6734,2024-05-10,62934.7,Tarjeta debito,Aprobado
6735,6735,2025-02-08,33666.32,Transferencia,Aprobado
6736,6736,2025-08-05,15634.36,Tarjeta debito,Aprobado
6737,6737,2024-03-05,134219.64,Tarjeta credito,Aprobado
6738,6738,2026-07-06,0.0,Tarjeta credito,Rechazado
6739,6739,2025-11-01,68233.42,Mercado Pago,Aprobado
6740,6740,2026-07-14,81232.45,Tarjeta debito,Aprobado
6741,6741,2024-02-06,145621.74,Mercado Pago,Aprobado
6742,6742,2024-12-18,81654.94,Efectivo,Aprobado
6743,6743,2024-06-14,94747.46,Transferencia,Aprobado
6744,6744,2024-04-14,151517.77,Tarjeta debito,Aprobado
6745,6745,2025-11-13,0.0,Tarjeta credito,Rechazado
6746,6746,2024-01-16,11532.92,Transferencia,Aprobado
6747,6747,2026-03-27,0.0,Transferencia,Rechazado
6748,6748,2026-06-23,15076.11,Tarjeta credito,Aprobado
6749,6749,2024-09-13,0.0,Tarjeta credito,Rechazado
6750,6750,2025-09-22,111119.71,Tarjeta credito,Aprobado
6751,6751,2025-11-10,12013.05,Mercado Pago,Aprobado
6752,6752,2024-11-27,157831.56,Tarjeta debito,Aprobado
6753,6753,2025-05-09,8873.54,Transferencia,Aprobado
6754,6754,2025-03-17,57547.67,Mercado Pago,Pendiente
6755,6755,2025-01-06,56249.33,Tarjeta debito,Aprobado
6756,6756,2025-05-22,74958.33,Mercado Pago,Aprobado
6757,6757,2025-07-29,14352.78,Tarjeta credito,Aprobado
6758,6758,2025-05-26,42566.74,Tarjeta debito,Aprobado
6759,6759,2026-03-12,54565.92,Tarjeta credito,Aprobado
6760,6760,2026-07-25,415978.34,Mercado Pago,Aprobado
6761,6761,2025-05-16,93658.82,Tarjeta credito,Aprobado
