movimiento_id,producto_id,fecha,tipo,cantidad
12473,81,2026-05-02,Venta,-2
12474,14,2026-05-02,Venta,-1
12475,49,2024-09-07,Venta,-1
12476,4,2024-09-07,Venta,-3
12477,15,2024-09-07,Venta,-1
12478,21,2024-09-07,Venta,-6
12479,61,2024-09-07,Venta,-4
12480,26,2024-01-26,Venta,-2
12481,4,2024-01-26,Venta,-1
12482,34,2026-04-18,Venta,-2
12483,36,2026-07-15,Venta,-1
12484,92,2026-07-15,Venta,-3
12485,40,2025-12-26,Venta,-1
12486,74,2025-12-26,Venta,-3
12487,29,2025-12-26,Venta,-4
12488,45,2024-08-30,Venta,-1
12489,42,2024-08-30,Venta,-1
12490,32,2024-08-30,Venta,-2
12491,86,2024-08-30,Venta,-2
12492,33,2025-05-23,Venta,-1
12493,31,2026-05-19,Venta,-1
12494,22,2026-05-19,Venta,-1
12495,24,2026-05-19,Venta,-2
12496,40,2025-10-07,Venta,-1
12497,38,2025-07-19,Venta,-1
12498,92,2025-02-08,Venta,-1
12499,71,2025-02-08,Venta,-2
12500,16,2025-02-08,Venta,-1
12501,6,2025-02-08,Venta,-1
12502,19,2025-12-27,Venta,-4
12503,26,2025-12-27,Venta,-1
12504,49,2024-12-20,Venta,-3
12505,1,2025-11-07,Venta,-1
12506,83,2026-03-25,Venta,-1
12507,61,2026-03-25,Venta,-1
12508,32,2026-03-25,Venta,-1
12509,71,2026-03-25,Venta,-6
12510,38,2024-01-27,Venta,-1
12511,65,2024-01-27,Venta,-1
12512,89,2024-01-27,Venta,-12
12513,56,2024-01-30,Venta,-2
12514,74,2024-01-30,Venta,-1
12515,85,2024-01-30,Venta,-1
12516,88,2025-03-01,Venta,-1
12517,70,2025-10-16,Venta,-1
12518,32,2025-10-16,Venta,-1
12519,29,2025-10-16,Venta,-1
12520,91,2024-09-06,Venta,-1
12521,69,2025-04-08,Venta,-1
12522,97,2025-03-18,Venta,-1
12523,65,2025-03-18,Venta,-6
12524,21,2024-02-02,Venta,-1
12525,9,2025-08-15,Venta,-1
12526,5,2025-08-15,Venta,-1
12527,58,2025-08-15,Venta,-1
12528,54,2025-11-10,Venta,-1
12529,83,2025-11-10,Venta,-1
12530,39,2025-11-10,Venta,-1
12531,68,2026-03-12,Venta,-3
12532,22,2026-03-12,Venta,-1
12533,81,2026-03-12,Venta,-1
12534,90,2024-07-26,Venta,-2
12535,55,2026-07-01,Venta,-4
12536,36,2026-07-01,Venta,-2
12537,85,2024-08-23,Venta,-2
12538,70,2024-08-23,Venta,-1
12539,69,2025-07-25,Venta,-1
12540,34,2025-07-25,Venta,-3
12541,2,2025-10-28,Venta,-3
12542,34,2025-10-28,Venta,-1
12543,63,2025-10-28,Venta,-2
12544,24,2025-11-26,Venta,-1
12545,65,2025-11-26,Venta,-2
12546,85,2025-02-05,Venta,-2
12547,64,2026-03-26,Venta,-3
12548,62,2026-03-26,Venta,-2
12549,88,2026-03-26,Venta,-2
12550,81,2026-07-30,Venta,-1
12551,7,2024-06-21,Venta,-1
12552,87,2024-06-21,Venta,-2
12553,92,2025-04-20,Venta,-1
12554,29,2025-04-20,Venta,-3
12555,4,2026-07-05,Venta,-1
12556,37,2026-07-05,Venta,-2
12557,95,2025-11-06,Venta,-4
12558,27,2025-11-06,Venta,-3
12559,71,2025-11-06,Venta,-3
12560,54,2026-03-14,Venta,-3
12561,5,2026-03-14,Venta,-24
12562,42,2026-02-22,Venta,-1
12563,22,2026-02-22,Venta,-2
12564,2,2026-02-22,Venta,-1
12565,61,2026-02-22,Venta,-6
12566,51,2025-09-02,Venta,-3
12567,67,2025-09-02,Venta,-1
12568,21,2025-09-02,Venta,-2
12569,70,2025-09-02,Venta,-1
12570,88,2025-04-08,Venta,-1
12571,20,2025-03-18,Venta,-1
12572,57,2024-11-04,Venta,-1
12573,84,2024-11-04,Venta,-1
12574,94,2025-02-27,Venta,-1
12575,36,2025-02-27,Venta,-4
12576,29,2024-07-09,Venta,-6
12577,4,2024-07-09,Venta,-1
12578,80,2025-07-15,Venta,-2
12579,7,2024-11-13,Venta,-2
12580,55,2024-11-13,Venta,-1
12581,60,2025-12-16,Venta,-1
12582,1,2025-12-16,Venta,-2
12583,59,2026-02-09,Venta,-1
12584,1,2026-02-09,Venta,-1
12585,14,2025-11-20,Venta,-2
12586,66,2025-11-20,Venta,-1
12587,21,2025-11-20,Venta,-24
12588,29,2025-11-20,Venta,-6
12589,81,2025-11-20,Venta,-1
12590,85,2026-04-24,Venta,-1
12591,4,2026-07-15,Venta,-2
12592,5,2026-07-15,Venta,-1
12593,17,2025-06-14,Venta,-1
12594,95,2025-06-13,Venta,-1
12595,79,2025-06-13,Venta,-1
12596,58,2025-06-13,Venta,-1
12597,81,2025-12-11,Venta,-1
12598,3,2025-12-11,Venta,-2
12599,17,2026-05-31,Venta,-2
12600,76,2026-05-31,Venta,-2
12601,42,2026-05-31,Venta,-1
12602,6,2026-05-31,Venta,-1
12603,77,2024-08-22,Venta,-6
12604,78,2024-08-22,Venta,-2
12605,67,2024-08-22,Venta,-2
12606,12,2025-11-29,Venta,-1
12607,51,2025-11-29,Venta,-1
12608,54,2025-11-29,Venta,-1
12609,36,2025-04-05,Venta,-2
12610,59,2025-04-05,Venta,-1
12611,17,2025-04-05,Venta,-1
12612,14,2025-04-05,Venta,-1
12613,34,2025-12-13,Venta,-1
12614,63,2026-07-23,Venta,-4
12615,75,2026-07-23,Venta,-1
12616,94,2024-07-18,Venta,-1
12617,40,2024-07-18,Venta,-2
12618,36,2024-01-17,Venta,-1
12619,46,2024-11-14,Venta,-1
12620,28,2024-11-14,Venta,-2
12621,4,2024-03-01,Venta,-1
12622,12,2025-12-05,Venta,-2
12623,29,2025-12-05,Venta,-2
12624,93,2025-05-09,Venta,-1
12625,4,2025-04-05,Venta,-1
12626,42,2026-07-16,Venta,-4
12627,16,2026-07-16,Venta,-1
12628,66,2026-07-16,Venta,-1
12629,1,2024-07-22,Venta,-6
12630,88,2024-07-22,Venta,-1
12631,2,2024-05-16,Venta,-2
12632,91,2024-05-16,Venta,-2
12633,42,2024-05-16,Venta,-3
12634,69,2024-05-16,Venta,-6
12635,96,2025-05-08,Venta,-2
12636,36,2025-05-08,Venta,-1
12637,81,2025-05-08,Venta,-1
12638,81,2024-10-13,Venta,-1
12639,93,2024-10-13,Venta,-2
12640,7,2024-03-26,Venta,-2
12641,13,2024-03-26,Venta,-4
12642,38,2024-03-26,Venta,-2
12643,61,2024-03-26,Venta,-1
12644,64,2026-04-02,Venta,-1
12645,43,2026-04-02,Venta,-1
12646,73,2026-04-02,Venta,-3
12647,51,2026-04-02,Venta,-2
12648,72,2026-04-02,Venta,-4
12649,55,2025-08-25,Venta,-2
12650,7,2026-02-19,Venta,-1
12651,16,2026-02-19,Venta,-3
12652,95,2025-03-29,Venta,-1
12653,27,2025-03-29,Venta,-2
12654,30,2025-03-29,Venta,-3
12655,26,2025-03-29,Venta,-1
12656,62,2024-10-25,Venta,-2
12657,20,2024-10-25,Venta,-1
12658,52,2024-10-25,Venta,-2
12659,12,2024-05-14,Venta,-1
12660,51,2024-05-14,Venta,-1
12661,82,2024-05-14,Venta,-3
12662,38,2024-05-14,Venta,-1
12663,89,2026-02-28,Venta,-1
12664,34,2026-02-28,Venta,-3
12665,88,2026-02-28,Venta,-2
12666,76,2025-02-06,Venta,-1
12667,65,2025-02-06,Venta,-1
12668,54,2025-02-06,Venta,-2
12669,14,2026-07-17,Venta,-1
12670,27,2026-07-17,Venta,-1
12671,20,2026-07-17,Venta,-2
12672,12,2024-04-29,Venta,-2
12673,5,2024-04-02,Venta,-2
12674,49,2024-04-02,Venta,-1
12675,86,2024-12-12,Venta,-1
12676,37,2024-12-12,Venta,-2
12677,41,2026-04-19,Venta,-1
12678,63,2026-04-19,Venta,-1
12679,17,2026-04-19,Venta,-2
12680,74,2024-10-22,Venta,-1
12681,34,2024-10-22,Venta,-3
12682,86,2025-08-15,Venta,-24
12683,40,2024-01-02,Venta,-1
12684,54,2024-01-02,Venta,-1
12685,90,2024-01-02,Venta,-1
12686,7,2026-02-16,Venta,-4
12687,54,2024-08-08,Venta,-1
12688,18,2024-08-08,Venta,-4
12689,48,2024-09-28,Venta,-1
12690,1,2024-09-28,Venta,-2
12691,16,2024-09-28,Venta,-1
12692,34,2025-10-26,Venta,-1
12693,36,2025-10-26,Venta,-2
12694,5,2026-02-23,Venta,-1
12695,91,2026-02-23,Venta,-1
12696,50,2026-07-24,Venta,-2
12697,54,2026-07-24,Venta,-1
12698,69,2026-07-24,Venta,-3
12699,75,2025-02-16,Venta,-1
12700,1,2024-03-01,Venta,-1
12701,26,2024-03-01,Venta,-3
12702,29,2024-03-01,Venta,-1
12703,66,2024-03-01,Venta,-2
12704,14,2024-02-24,Venta,-2
12705,67,2024-02-24,Venta,-1
12706,36,2024-02-24,Venta,-1
12707,65,2024-02-24,Venta,-1
12708,69,2024-02-24,Venta,-1
12709,29,2025-09-19,Venta,-2
12710,1,2025-09-19,Venta,-3
12711,94,2025-12-25,Venta,-3
12712,76,2024-11-20,Venta,-1
12713,26,2026-03-21,Venta,-1
12714,36,2024-05-05,Venta,-4
12715,21,2026-07-27,Venta,-3
12716,81,2024-12-28,Venta,-1
12717,83,2024-12-28,Venta,-2
12718,55,2025-10-16,Venta,-3
12719,14,2025-10-16,Venta,-2
12720,60,2025-10-16,Venta,-1
12721,89,2025-06-20,Venta,-2
12722,14,2024-12-28,Venta,-2
12723,10,2025-11-17,Venta,-1
12724,93,2024-03-11,Venta,-1
12725,81,2025-02-03,Venta,-2
12726,82,2025-02-03,Venta,-2
12727,33,2025-12-13,Venta,-1
12728,24,2025-12-13,Venta,-1
12729,40,2025-03-13,Venta,-1
12730,23,2025-03-13,Venta,-1
12731,91,2025-11-22,Venta,-2
12732,2,2025-11-22,Venta,-1
12733,79,2025-11-22,Venta,-1
12734,16,2025-06-05,Venta,-1
12735,21,2025-06-05,Venta,-1
12736,46,2026-03-18,Venta,-1
12737,18,2026-03-18,Venta,-2
12738,54,2025-07-24,Venta,-1
12739,24,2025-07-24,Venta,-3
12740,3,2025-03-21,Venta,-1
12741,31,2025-03-21,Venta,-1
12742,90,2025-03-21,Venta,-1
12743,64,2024-12-10,Venta,-1
12744,61,2024-12-10,Venta,-1
12745,82,2024-12-10,Venta,-1
12746,48,2026-02-21,Venta,-1
12747,81,2026-02-21,Venta,-1
12748,20,2026-02-21,Venta,-3
12749,60,2026-02-21,Venta,-2
12750,76,2024-01-19,Venta,-1
12751,30,2024-01-19,Venta,-1
12752,55,2024-01-19,Venta,-24
12753,70,2024-01-19,Venta,-1
12754,62,2025-03-30,Venta,-6
12755,84,2024-12-29,Venta,-2
12756,71,2024-12-29,Venta,-1
12757,4,2024-12-29,Venta,-2
12758,54,2024-12-29,Venta,-1
12759,8,2026-04-18,Venta,-4
12760,37,2026-04-18,Venta,-1
12761,81,2026-04-18,Venta,-1
12762,76,2025-04-27,Venta,-2
12763,58,2025-04-27,Venta,-2
12764,22,2025-04-27,Venta,-4
12765,67,2025-04-27,Venta,-1
12766,30,2025-04-27,Venta,-2
12767,16,2024-07-17,Venta,-1
12768,18,2024-07-17,Venta,-1
12769,95,2026-07-09,Venta,-2
12770,54,2026-07-09,Venta,-2
12771,65,2024-04-13,Venta,-1
12772,15,2024-04-13,Venta,-1
12773,7,2024-04-13,Venta,-1
12774,81,2024-04-13,Venta,-3
12775,38,2025-06-06,Venta,-1
12776,3,2025-06-06,Venta,-4
12777,74,2025-06-06,Venta,-1
12778,69,2024-12-20,Venta,-1
12779,37,2025-03-03,Venta,-1
12780,84,2024-08-22,Venta,-1
12781,21,2024-08-22,Venta,-2
12782,95,2024-08-22,Venta,-1
12783,5,2026-02-02,Venta,-1
12784,94,2026-05-30,Venta,-2
12785,14,2026-05-30,Venta,-1
12786,1,2024-11-02,Venta,-1
12787,1,2024-02-15,Venta,-1
12788,7,2024-02-15,Venta,-2
12789,49,2024-02-15,Venta,-1
12790,14,2025-08-30,Venta,-1
12791,31,2025-08-30,Venta,-2
12792,22,2025-08-30,Venta,-1
12793,22,2025-12-18,Venta,-2
12794,46,2025-12-18,Venta,-1
12795,35,2025-12-18,Venta,-4
12796,4,2024-11-24,Venta,-1
12797,91,2024-04-07,Venta,-2
12798,100,2024-04-07,Venta,-1
12799,83,2026-03-20,Venta,-1
12800,81,2024-09-06,Venta,-6
12801,63,2024-09-06,Venta,-1
12802,90,2024-09-06,Venta,-4
12803,2,2024-09-06,Venta,-1
12804,4,2024-09-06,Venta,-1
12805,42,2025-10-02,Venta,-1
12806,48,2025-10-02,Venta,-2
12807,88,2025-10-02,Venta,-1
12808,70,2026-04-18,Venta,-2
12809,14,2024-05-31,Venta,-1
12810,80,2024-05-31,Venta,-1
12811,84,2024-05-31,Venta,-1
12812,85,2025-06-06,Venta,-2
12813,29,2025-06-06,Venta,-1
12814,1,2025-06-06,Venta,-1
12815,54,2026-06-05,Venta,-1
12816,27,2026-06-05,Venta,-4
12817,75,2026-06-05,Venta,-3
12818,64,2026-06-05,Venta,-2
12819,30,2024-04-25,Venta,-1
12820,5,2024-04-25,Venta,-1
12821,18,2024-04-25,Venta,-1
12822,55,2024-10-31,Venta,-2
12823,31,2024-01-21,Venta,-2
12824,14,2024-01-21,Venta,-1
12825,43,2026-05-23,Venta,-1
12826,94,2026-05-23,Venta,-1
12827,32,2026-05-23,Venta,-2
12828,2,2024-01-16,Venta,-1
12829,22,2026-05-01,Venta,-2
12830,9,2026-06-12,Venta,-1
12831,84,2026-06-12,Venta,-3
12832,34,2026-06-12,Venta,-1
12833,91,2026-06-12,Venta,-1
12834,1,2026-07-24,Venta,-1
12835,84,2026-06-19,Venta,-2
12836,41,2026-06-19,Venta,-1
12837,26,2024-05-16,Venta,-3
12838,63,2024-05-16,Venta,-1
12839,74,2024-05-16,Venta,-1
12840,44,2024-05-16,Venta,-1
12841,18,2024-05-16,Venta,-1
12842,65,2024-01-13,Venta,-2
12843,48,2024-01-13,Venta,-4
12844,2,2024-10-22,Venta,-1
12845,40,2025-06-07,Venta,-2
12846,51,2025-09-03,Venta,-3
12847,61,2025-09-03,Venta,-1
12848,7,2024-07-25,Venta,-2
12849,74,2024-07-25,Venta,-2
12850,40,2024-07-25,Venta,-2
12851,65,2026-08-13,Venta,-2
12852,32,2026-08-13,Venta,-2
12853,84,2025-05-30,Venta,-1
12854,2,2024-12-06,Venta,-2
12855,51,2024-12-06,Venta,-4
12856,76,2024-06-15,Venta,-1
12857,41,2024-06-15,Venta,-1
12858,34,2025-12-15,Venta,-1
12859,69,2025-04-12,Venta,-1
12860,90,2025-04-12,Venta,-2
12861,2,2024-06-07,Venta,-3
12862,34,2024-06-07,Venta,-4
12863,38,2024-06-07,Venta,-2
12864,22,2026-05-08,Venta,-1
12865,62,2026-05-08,Venta,-1
12866,59,2024-07-07,Venta,-2
12867,54,2026-03-13,Venta,-3
12868,29,2026-03-13,Venta,-1
12869,27,2026-03-13,Venta,-1
12870,21,2024-07-12,Venta,-1
12871,51,2024-07-21,Venta,-2
12872,74,2024-07-21,Venta,-3
12873,97,2024-07-21,Venta,-1
12874,96,2024-07-21,Venta,-1
12875,69,2024-12-30,Venta,-1
12876,76,2024-12-30,Venta,-1
12877,14,2024-12-30,Venta,-1
12878,95,2024-06-29,Venta,-1
12879,17,2024-06-29,Venta,-1
12880,35,2024-06-29,Venta,-3
12881,63,2024-06-29,Venta,-1
12882,26,2024-08-17,Venta,-1
12883,14,2024-08-17,Venta,-1
12884,8,2024-08-17,Venta,-1
12885,76,2024-08-17,Venta,-2
12886,4,2024-06-08,Venta,-1
12887,24,2024-06-08,Venta,-2
12888,1,2026-08-10,Venta,-1
12889,82,2024-12-25,Venta,-2
12890,85,2024-12-25,Venta,-2
12891,91,2024-12-25,Venta,-1
12892,36,2024-12-25,Venta,-1
12893,49,2024-12-25,Venta,-1
12894,32,2025-07-02,Venta,-2
12895,94,2025-07-02,Venta,-1
12896,4,2025-10-30,Venta,-1
12897,55,2025-08-29,Venta,-1
12898,63,2025-08-29,Venta,-2
12899,2,2025-08-29,Venta,-2
12900,36,2025-02-16,Venta,-1
12901,29,2024-06-01,Venta,-2
12902,23,2024-06-01,Venta,-2
12903,2,2024-05-02,Venta,-1
12904,35,2024-05-02,Venta,-2
12905,4,2025-05-02,Venta,-2
12906,11,2025-05-02,Venta,-1
12907,89,2026-07-27,Venta,-1
12908,21,2025-03-09,Venta,-2
12909,20,2025-03-09,Venta,-1
12910,89,2024-09-19,Venta,-1
12911,35,2024-09-19,Venta,-3
12912,76,2024-09-19,Venta,-2
12913,71,2024-09-19,Venta,-2
12914,83,2025-10-30,Venta,-1
12915,4,2025-06-07,Venta,-2
12916,100,2026-06-24,Venta,-1
12917,68,2026-06-24,Venta,-2
12918,77,2025-01-12,Venta,-1
12919,46,2025-01-12,Venta,-3
12920,93,2024-03-21,Venta,-2
12921,98,2024-08-07,Venta,-4
12922,27,2024-08-07,Venta,-2
12923,24,2024-03-05,Venta,-18
12924,34,2024-03-05,Venta,-2
12925,60,2024-03-05,Venta,-1
12926,88,2024-11-05,Venta,-1
12927,53,2026-07-21,Venta,-2
12928,54,2026-07-21,Venta,-2
12929,34,2026-07-21,Venta,-3
12930,46,2025-06-02,Venta,-4
12931,83,2025-06-02,Venta,-1
12932,91,2024-09-21,Venta,-24
12933,86,2025-10-07,Venta,-1
12934,4,2025-10-07,Venta,-2
12935,100,2025-10-07,Venta,-2
12936,89,2025-10-07,Venta,-2
12937,55,2025-03-21,Venta,-2
12938,17,2025-03-21,Venta,-1
12939,88,2024-07-17,Venta,-1
12940,74,2025-03-19,Venta,-1
12941,74,2024-03-13,Venta,-6
12942,47,2024-03-13,Venta,-1
12943,70,2024-03-13,Venta,-2
12944,22,2024-03-13,Venta,-1
12945,64,2025-12-15,Venta,-1
12946,83,2025-12-15,Venta,-1
12947,27,2024-07-08,Venta,-1
12948,74,2024-07-23,Venta,-1
12949,1,2024-07-23,Venta,-1
12950,38,2024-07-23,Venta,-1
12951,27,2026-06-14,Venta,-1
12952,16,2026-06-14,Venta,-4
12953,61,2026-06-14,Venta,-18
12954,26,2024-05-31,Venta,-1
12955,92,2024-03-16,Venta,-1
12956,14,2024-03-16,Venta,-1
12957,34,2024-03-16,Venta,-3
12958,3,2024-03-16,Venta,-2
12959,62,2025-06-21,Venta,-2
12960,83,2024-04-05,Venta,-1
12961,31,2024-04-05,Venta,-6
12962,68,2026-06-27,Venta,-1
12963,62,2026-06-27,Venta,-1
12964,40,2024-05-31,Venta,-1
12965,1,2025-10-20,Venta,-2
12966,96,2025-10-20,Venta,-1
12967,37,2024-08-29,Venta,-1
12968,78,2024-08-29,Venta,-1
12969,81,2026-08-11,Venta,-1
12970,74,2026-08-11,Venta,-1
12971,49,2024-12-14,Venta,-1
12972,61,2024-12-14,Venta,-6
12973,69,2024-10-08,Venta,-1
12974,62,2024-10-08,Venta,-1
12975,17,2024-10-08,Venta,-1
12976,2,2025-03-24,Venta,-2
12977,29,2025-03-24,Venta,-2
12978,38,2024-05-08,Venta,-1
12979,94,2024-05-08,Venta,-1
12980,70,2024-05-08,Venta,-3
12981,73,2024-05-08,Venta,-2
12982,18,2025-09-23,Venta,-2
12983,18,2025-04-26,Venta,-1
12984,61,2024-03-07,Venta,-2
12985,51,2025-05-10,Venta,-1
12986,36,2024-05-03,Venta,-1
12987,75,2024-05-03,Venta,-1
12988,26,2024-08-01,Venta,-1
12989,45,2024-08-01,Venta,-1
12990,22,2024-08-01,Venta,-1
12991,20,2024-12-25,Venta,-1
12992,10,2024-12-25,Venta,-2
12993,55,2024-09-21,Venta,-1
12994,87,2024-09-21,Venta,-1
12995,88,2026-08-20,Venta,-4
12996,67,2026-08-20,Venta,-3
12997,74,2025-07-24,Venta,-1
12998,67,2024-05-26,Venta,-24
12999,81,2024-05-26,Venta,-1
13000,70,2024-05-26,Venta,-3
13001,63,2024-05-26,Venta,-1
13002,84,2024-09-06,Venta,-1
13003,14,2024-09-06,Venta,-1
13004,64,2024-08-17,Venta,-2
13005,38,2024-02-07,Venta,-1
13006,46,2024-06-23,Venta,-1
13007,45,2025-11-05,Venta,-4
13008,60,2025-11-13,Venta,-1
13009,63,2025-11-13,Venta,-2
13010,83,2025-11-13,Venta,-2
13011,38,2025-11-13,Venta,-1
13012,94,2026-03-13,Venta,-4
13013,85,2026-03-13,Venta,-1
13014,2,2025-05-20,Venta,-2
13015,5,2026-07-19,Venta,-2
13016,47,2026-07-19,Venta,-3
13017,32,2026-03-12,Venta,-1
13018,58,2024-01-31,Venta,-1
13019,64,2024-01-31,Venta,-1
13020,4,2024-01-31,Venta,-12
13021,95,2024-01-31,Venta,-2
13022,62,2024-01-31,Venta,-1
13023,14,2025-10-09,Venta,-1
13024,31,2025-10-09,Venta,-4
13025,65,2025-10-09,Venta,-1
13026,76,2025-10-09,Venta,-2
13027,48,2025-08-11,Venta,-2
13028,55,2025-08-11,Venta,-1
13029,93,2025-08-11,Venta,-3
13030,23,2026-06-14,Venta,-1
13031,10,2026-06-14,Venta,-1
13032,76,2026-06-14,Venta,-2
13033,16,2026-06-14,Venta,-2
13034,29,2026-06-14,Venta,-3
13035,59,2024-09-30,Venta,-1
13036,86,2024-10-10,Venta,-1
13037,33,2024-10-10,Venta,-1
13038,36,2024-06-22,Venta,-1
13039,91,2024-03-21,Venta,-1
13040,32,2024-03-21,Venta,-1
13041,46,2024-03-21,Venta,-1
13042,29,2024-03-21,Venta,-1
13043,91,2024-09-15,Venta,-2
13044,64,2024-09-15,Venta,-3
13045,46,2024-09-15,Venta,-1
13046,58,2026-03-08,Venta,-1
13047,95,2025-03-15,Venta,-2
13048,40,2026-08-10,Venta,-1
13049,72,2026-08-10,Venta,-1
13050,2,2025-11-08,Venta,-2
13051,56,2025-11-08,Venta,-3
13052,71,2024-07-27,Venta,-1
13053,70,2024-07-05,Venta,-1
13054,26,2024-07-05,Venta,-2
13055,14,2024-07-05,Venta,-1
13056,26,2024-07-25,Venta,-1
13057,79,2024-07-25,Venta,-2
13058,99,2025-08-07,Venta,-2
13059,18,2025-08-07,Venta,-1
13060,67,2024-11-14,Venta,-1
13061,18,2024-11-14,Venta,-1
13062,1,2024-02-21,Venta,-3
13063,4,2024-02-21,Venta,-2
13064,70,2024-02-21,Venta,-3
13065,58,2025-07-03,Venta,-2
13066,67,2025-07-03,Venta,-1
13067,34,2024-10-01,Venta,-2
13068,76,2025-09-03,Venta,-1
13069,4,2025-09-03,Venta,-1
13070,46,2026-03-25,Venta,-12
13071,62,2024-11-19,Venta,-18
13072,94,2024-11-19,Venta,-1
13073,24,2024-11-16,Venta,-1
13074,29,2024-11-16,Venta,-2
13075,40,2024-11-16,Venta,-1
13076,11,2024-11-16,Venta,-1
13077,27,2024-03-06,Venta,-1
13078,78,2024-03-06,Venta,-1
13079,90,2024-03-06,Venta,-1
13080,85,2025-06-14,Venta,-1
13081,55,2025-06-14,Venta,-4
13082,29,2026-03-27,Venta,-2
13083,37,2026-03-27,Venta,-2
13084,34,2026-03-27,Venta,-1
13085,32,2026-03-27,Venta,-1
13086,4,2026-04-22,Venta,-3
13087,54,2026-04-22,Venta,-1
13088,55,2026-04-22,Venta,-1
13089,76,2025-01-02,Venta,-2
13090,26,2025-01-02,Venta,-4
13091,14,2024-03-22,Venta,-2
13092,41,2025-03-04,Venta,-3
13093,63,2025-03-04,Venta,-1
13094,92,2025-05-06,Venta,-2
13095,14,2025-05-06,Venta,-2
13096,64,2025-05-06,Venta,-1
13097,93,2024-03-22,Venta,-3
13098,99,2024-03-22,Venta,-12
13099,26,2024-03-22,Venta,-1
13100,76,2024-03-22,Venta,-2
13101,26,2026-03-28,Venta,-1
13102,3,2026-08-26,Venta,-1
13103,99,2025-06-07,Venta,-2
13104,2,2025-06-07,Venta,-1
13105,14,2026-06-26,Venta,-2
13106,11,2024-01-17,Venta,-2
13107,10,2026-04-05,Venta,-1
13108,16,2026-04-05,Venta,-3
13109,99,2026-04-05,Venta,-6
13110,31,2026-04-05,Venta,-1
13111,1,2024-06-12,Venta,-1
13112,31,2024-06-12,Venta,-2
13113,94,2024-06-12,Venta,-1
13114,92,2024-12-09,Venta,-1
13115,74,2025-02-08,Venta,-2
13116,26,2026-01-06,Venta,-1
13117,4,2026-01-06,Venta,-1
13118,74,2024-01-05,Venta,-1
13119,100,2024-01-05,Venta,-2
13120,43,2024-01-05,Venta,-3
13121,76,2024-01-05,Venta,-2
13122,85,2026-04-23,Venta,-3
13123,4,2024-06-07,Venta,-24
13124,48,2024-06-07,Venta,-1
13125,18,2024-06-07,Venta,-2
13126,7,2024-06-07,Venta,-1
13127,100,2025-09-10,Venta,-3
13128,85,2025-09-10,Venta,-1
13129,46,2025-09-10,Venta,-1
13130,25,2025-03-02,Venta,-1
13131,27,2025-03-02,Venta,-1
13132,42,2025-03-02,Venta,-1
13133,63,2025-03-02,Venta,-1
13134,84,2025-03-02,Venta,-12
13135,70,2025-08-18,Venta,-1
13136,88,2025-08-18,Venta,-1
13137,2,2025-08-18,Venta,-2
13138,96,2025-08-18,Venta,-12
13139,37,2025-08-18,Venta,-1
13140,55,2026-06-02,Venta,-1
13141,36,2026-06-02,Venta,-1
13142,48,2025-06-05,Venta,-2
13143,24,2025-06-05,Venta,-3
13144,4,2024-03-08,Venta,-2
13145,36,2025-07-24,Venta,-2
13146,16,2024-08-09,Venta,-2
13147,12,2026-01-08,Venta,-2
13148,38,2026-01-08,Venta,-12
13149,31,2025-12-14,Venta,-2
13150,10,2024-07-21,Venta,-1
13151,74,2024-07-21,Venta,-2
13152,22,2024-07-21,Venta,-1
13153,82,2024-07-21,Venta,-1
13154,62,2026-04-18,Venta,-2
13155,48,2024-10-08,Venta,-4
13156,3,2024-10-08,Venta,-2
13157,48,2025-05-24,Venta,-1
13158,52,2025-05-24,Venta,-1
13159,2,2025-05-24,Venta,-2
13160,83,2025-05-24,Venta,-1
13161,34,2024-05-29,Venta,-1
13162,48,2026-08-28,Venta,-2
13163,44,2026-08-28,Venta,-1
13164,37,2026-08-28,Venta,-2
13165,51,2026-08-06,Venta,-1
13166,99,2026-08-06,Venta,-1
13167,44,2026-03-19,Venta,-1
13168,34,2026-03-19,Venta,-18
13169,87,2025-11-30,Venta,-3
13170,49,2025-11-05,Venta,-3
13171,7,2025-01-05,Venta,-1
13172,12,2025-01-05,Venta,-1
13173,58,2025-10-31,Venta,-2
13174,34,2025-10-31,Venta,-1
13175,4,2025-10-31,Venta,-4
13176,38,2026-06-03,Venta,-3
13177,55,2025-02-07,Venta,-4
13178,2,2025-05-23,Venta,-1
13179,8,2025-05-23,Venta,-1
13180,26,2024-12-08,Venta,-1
13181,94,2024-12-08,Venta,-4
13182,64,2024-12-08,Venta,-1
13183,8,2024-11-09,Venta,-1
13184,36,2024-11-09,Venta,-1
13185,71,2024-11-09,Venta,-1
13186,34,2025-06-11,Venta,-3
13187,86,2025-06-11,Venta,-2
13188,52,2024-04-21,Venta,-1
13189,14,2024-04-21,Venta,-2
13190,85,2024-04-21,Venta,-4
13191,29,2025-02-12,Venta,-2
13192,38,2025-07-24,Venta,-2
13193,88,2025-07-24,Venta,-1
13194,31,2025-01-27,Venta,-1
13195,86,2025-01-27,Venta,-1
13196,90,2025-01-27,Venta,-1
13197,3,2025-08-21,Venta,-12
13198,99,2026-01-10,Venta,-1
13199,4,2026-01-10,Venta,-4
13200,2,2026-01-10,Venta,-3
13201,71,2026-01-10,Venta,-1
13202,84,2025-02-13,Venta,-2
13203,85,2025-02-13,Venta,-4
13204,24,2025-02-11,Venta,-1
13205,85,2025-04-23,Venta,-1
13206,47,2025-04-23,Venta,-1
13207,29,2025-04-23,Venta,-12
