detalle_id,pedido_id,producto_id,cantidad,precio_unitario
13034,6188,32,2,7279.63
13035,6189,23,3,12046.6
13036,6189,59,1,6086.79
13037,6190,31,1,14597.0
13038,6191,7,1,11966.4
13039,6192,40,4,27845.01
13040,6192,69,2,4446.16
13041,6193,62,1,15573.49
13042,6193,38,6,4954.81
13043,6194,24,1,14384.65
13044,6194,90,2,14262.93
13045,6195,74,2,17161.35
13046,6196,29,3,5135.61
13047,6197,44,1,12234.23
13048,6197,73,2,6256.52
13049,6198,52,1,14026.26
13050,6198,36,2,18272.37
13051,6198,68,1,12774.9
13052,6199,17,1,28490.73
13053,6199,29,1,5045.14
13054,6199,54,2,27985.66
13055,6199,22,1,10603.09
13056,6200,37,1,13863.09
13057,6201,85,2,73344.9
13058,6202,55,1,34990.94
13059,6203,54,3,26299.89
13060,6203,55,1,35590.17
13061,6204,92,1,9146.87
13062,6204,56,4,11285.93
13063,6205,15,1,63150.01
13064,6205,69,1,4722.03
13065,6206,52,1,14454.9
13066,6206,99,1,7821.5
13067,6207,84,1,17420.87
13068,6207,45,2,114389.16
13069,6207,88,2,3928.36
13070,6208,91,1,14312.88
13071,6208,93,1,5362.03
13072,6209,47,1,13663.64
13073,6210,55,1,34500.87
13074,6210,7,1,11736.54
13075,6211,1,2,9027.45
13076,6212,18,1,11244.53
13077,6212,55,1,34726.26
13078,6213,70,1,30455.76
13079,6213,3,2,8276.37
13080,6214,91,1,14007.82
13081,6214,43,1,12660.2
13082,6215,38,2,4906.16
13083,6215,32,2,7565.14
13084,6215,81,1,10604.43
13085,6216,66,2,19032.25
13086,6216,55,1,38014.92
13087,6216,26,1,19093.77
13088,6216,14,1,7907.14
13089,6217,76,3,7946.69
13090,6217,54,2,26158.99
13091,6218,88,1,3938.71
13092,6218,67,1,24733.07
13093,6219,17,1,27867.77
13094,6219,48,1,7572.93
13095,6220,75,4,48585.85
13096,6220,3,1,8695.1
13097,6221,83,4,10829.6
13098,6222,76,2,8678.7
13099,6223,23,1,11869.88
13100,6224,3,1,8516.71
13101,6224,10,1,39724.06
13102,6225,88,1,3660.11
13103,6225,95,3,62066.26
13104,6226,26,2,18499.95
13105,6226,74,2,18101.46
13106,6226,22,1,11049.09
13107,6227,22,2,11553.04
13108,6227,74,2,17066.08
13109,6228,2,1,6558.07
13110,6228,67,2,25067.99
13111,6228,85,1,70494.59
13112,6228,43,1,12125.9
13113,6228,51,3,9333.24
13114,6229,95,1,67197.94
13115,6230,81,2,10165.4
13116,6230,14,1,7797.15
13117,6231,49,1,5077.81
13118,6231,4,3,10391.67
13119,6231,15,1,61429.8
13120,6231,21,6,9215.47
13121,6231,61,4,18893.45
13122,6232,26,2,18143.37
13123,6232,4,1,9956.13
13124,6233,34,2,11130.64
13125,6234,36,1,19654.82
13126,6234,92,3,9398.55
13127,6235,40,1,27238.07
13128,6235,74,3,16951.54
13129,6235,29,4,5602.32
13130,6236,45,1,108510.22
13131,6236,42,1,11513.51
13132,6236,32,2,7819.43
13133,6236,86,2,27244.7
13134,6237,33,1,11201.72
13135,6238,31,1,13938.41
13136,6238,22,1,11681.03
13137,6238,24,2,15002.16
13138,6239,40,1,28105.82
13139,6240,38,1,4856.24
13140,6241,92,1,8795.19
13141,6241,71,2,9580.99
13142,6241,16,1,11153.7
13143,6241,6,1,38998.82
13144,6242,19,4,5627.25
13145,6242,26,1,20148.0
13146,6243,49,3,4679.69
13147,6244,1,1,9283.99
13148,6245,83,1,11278.76
13149,6245,61,1,18674.44
13150,6245,32,1,7477.41
13151,6245,71,6,10640.13
13152,6246,38,1,4845.1
13153,6246,65,1,82368.0
13154,6246,89,12,2105.31
13155,6247,56,2,11191.99
13156,6247,74,1,17639.43
13157,6247,85,1,76090.4
13158,6248,88,1,3757.89
13159,6249,70,1,32454.86
13160,6249,32,1,7551.55
13161,6249,29,1,5501.09
13162,6250,91,1,13369.86
13163,6251,69,1,4698.99
13164,6252,97,1,7601.27
13165,6252,65,6,80470.9
13166,6253,21,1,8354.6
13167,6254,9,1,6962.87
13168,6254,5,1,88511.19
13169,6254,58,1,8764.18
13170,6255,54,1,28478.38
13171,6255,83,1,10837.56
13172,6255,39,1,7500.23
13173,6256,68,3,12963.4
13174,6256,22,1,11674.95
13175,6256,81,1,10857.85
13176,6257,90,2,15393.14
13177,6258,55,4,35887.32
13178,6258,36,2,18108.47
13179,6259,85,2,76656.33
13180,6259,70,1,29534.72
13181,6260,69,1,4696.74
13182,6260,34,3,11539.08
13183,6261,2,3,6796.92
13184,6261,34,1,11289.07
13185,6261,63,2,10464.3
13186,6262,24,1,15880.72
13187,6262,65,2,78116.65
13188,6263,85,2,72400.66
13189,6264,64,3,10085.85
13190,6264,62,2,15538.75
13191,6264,88,2,3687.29
13192,6265,81,1,11088.38
13193,6266,7,1,12321.47
13194,6266,87,2,15177.42
13195,6267,92,1,9608.03
13196,6267,29,3,5336.85
13197,6268,4,1,10245.56
13198,6268,37,2,13446.13
13199,6269,95,4,67567.01
13200,6269,27,3,13210.18
13201,6269,71,3,10170.73
13202,6270,54,3,27557.46
13203,6270,5,24,94082.2
13204,6271,42,1,10938.67
13205,6271,22,2,10568.93
13206,6271,2,1,7300.94
13207,6271,61,6,20051.7
13208,6272,51,3,8531.37
13209,6272,67,1,23912.2
13210,6272,21,2,8468.61
13211,6272,70,1,29578.6
13212,6273,88,1,3949.82
13213,6274,20,1,5551.0
13214,6275,57,1,27042.82
13215,6275,84,1,16499.77
13216,6276,94,1,26279.04
13217,6276,36,4,20288.02
13218,6277,29,6,5487.43
13219,6277,4,1,9547.83
13220,6278,80,2,11892.07
13221,6279,7,2,12766.85
13222,6279,55,1,36167.65
13223,6280,60,1,8002.29
13224,6280,1,2,9198.31
13225,6281,59,1,6253.74
13226,6281,1,1,9318.26
13227,6282,14,2,8025.47
13228,6282,66,1,17854.09
13229,6282,21,24,8681.3
13230,6282,29,6,5432.24
13231,6282,81,1,11121.1
13232,6283,85,1,71189.0
13233,6284,4,2,10146.96
13234,6284,5,1,88175.63
13235,6285,17,1,26618.28
13236,6286,95,1,65357.98
13237,6286,79,1,3893.72
13238,6286,58,1,9132.43
13239,6287,81,1,10061.26
13240,6287,3,2,8785.33
13241,6288,17,2,27267.6
13242,6288,76,2,8823.01
13243,6288,42,1,10686.42
13244,6288,6,1,40416.59
13245,6289,77,6,14844.22
13246,6289,78,2,6220.82
13247,6289,67,2,24518.69
13248,6290,12,1,14163.55
13249,6290,51,1,8776.15
13250,6290,54,1,28600.06
13251,6291,36,2,18676.18
13252,6291,59,1,6452.51
13253,6291,17,1,27918.64
13254,6291,14,1,8098.39
13255,6292,34,1,11302.74
13256,6293,63,4,10385.11
13257,6293,75,1,47051.51
13258,6294,94,1,25806.77
13259,6294,40,2,27907.45
13260,6295,36,1,19180.69
13261,6296,46,1,18863.99
13262,6296,28,2,7953.12
13263,6297,4,1,10032.56
13264,6298,12,2,13844.94
13265,6298,29,2,5039.21
13266,6299,93,1,5722.19
13267,6300,4,1,10179.67
13268,6301,42,4,10641.84
13269,6301,16,1,11899.47
13270,6301,66,1,17522.02
13271,6302,1,6,9153.48
13272,6302,88,1,3634.21
13273,6303,2,2,6601.12
13274,6303,91,2,14197.82
13275,6303,42,3,10704.03
13276,6303,69,6,4623.54
13277,6304,96,2,21715.31
13278,6304,36,1,20290.72
13279,6304,81,1,10502.14
13280,6305,81,1,10063.41
13281,6305,93,2,5664.42
13282,6306,7,2,11952.98
13283,6306,13,4,6126.94
13284,6306,38,2,4589.12
13285,6306,61,1,19532.23
13286,6307,64,1,10183.49
13287,6307,43,1,12842.41
13288,6307,73,3,6194.21
13289,6307,51,2,8890.33
13290,6307,72,4,11996.27
13291,6308,55,2,37348.97
13292,6309,7,1,12907.18
13293,6309,16,3,12036.98
13294,6310,95,1,65455.47
13295,6310,27,2,13013.37
13296,6310,30,3,28663.42
13297,6310,26,1,18003.81
13298,6311,62,2,14648.1
13299,6311,20,1,5182.44
13300,6311,52,2,14303.71
13301,6312,12,1,13722.62
13302,6312,51,1,9452.11
13303,6312,82,3,15199.05
13304,6312,38,1,4657.85
13305,6313,89,1,2107.73
13306,6313,34,3,11880.23
13307,6313,88,2,3725.66
13308,6314,76,1,8392.77
13309,6314,65,1,79440.3
13310,6314,54,2,26212.56
13311,6315,14,1,7641.3
13312,6315,27,1,13822.91
13313,6315,20,2,5139.72
13314,6316,12,2,14487.38
13315,6317,5,2,91834.44
13316,6317,49,1,4891.44
13317,6318,86,1,28685.91
13318,6318,37,2,12805.37
13319,6319,41,1,22107.78
13320,6319,63,1,10068.49
13321,6319,17,2,28499.63
13322,6320,74,1,18044.2
13323,6320,34,3,11094.42
13324,6321,94,1,26055.01
13325,6322,86,24,29480.76
13326,6323,40,1,28778.6
13327,6323,54,1,28087.78
13328,6323,90,1,15424.74
13329,6324,7,4,12799.94
13330,6325,54,1,27607.05
13331,6325,18,4,11159.15
13332,6326,48,1,7296.98
13333,6326,1,2,9773.19
13334,6326,16,1,11392.84
13335,6327,34,1,12381.9
13336,6327,36,2,20168.33
13337,6328,5,1,92442.05
13338,6328,91,1,14584.18
13339,6329,50,2,36507.51
13340,6329,54,1,25783.7
13341,6329,69,3,4304.74
13342,6330,75,1,47946.98
13343,6331,1,1,9776.39
13344,6331,26,3,19041.1
13345,6331,29,1,5128.51
13346,6331,66,2,17179.59
13347,6332,14,2,7222.37
13348,6332,67,1,25544.47
13349,6332,36,1,20403.91
13350,6332,65,1,81046.68
13351,6332,69,1,4767.26
13352,6333,97,1,8190.83
13353,6333,3,4,8773.45
13354,6333,94,3,27470.43
13355,6333,21,1,9031.06
13356,6334,29,2,5659.06
13357,6334,1,3,9388.09
13358,6335,94,3,28621.02
13359,6336,76,1,8379.47
13360,6337,26,1,20143.39
13361,6338,36,4,20383.79
13362,6339,21,3,9215.14
13363,6340,81,1,10910.85
13364,6340,83,2,11518.26
13365,6341,55,3,35938.58
13366,6341,14,2,7288.55
13367,6341,60,1,8160.33
13368,6342,89,2,2261.7
13369,6343,14,2,7246.65
13370,6344,10,1,41454.38
13371,6345,93,1,5318.01
13372,6346,81,2,10491.46
13373,6346,82,2,15602.14
13374,6347,33,1,11539.85
13375,6347,24,1,14367.96
13376,6348,40,1,28165.66
13377,6348,23,1,11836.38
13378,6349,91,2,14209.58
13379,6349,2,1,6925.39
13380,6349,79,1,4124.98
13381,6350,16,1,11056.8
13382,6350,21,1,9137.44
13383,6351,46,1,18248.96
13384,6351,18,2,11906.49
13385,6352,54,1,26201.91
13386,6352,24,3,16089.25
13387,6353,3,1,8726.29
13388,6353,31,1,14207.37
13389,6353,90,1,15291.62
13390,6354,64,1,10108.68
13391,6354,61,1,19064.24
13392,6354,82,1,15460.8
13393,6355,48,1,7294.65
13394,6355,81,1,10311.81
13395,6355,20,3,5404.81
13396,6355,60,2,8113.1
13397,6356,76,1,8532.85
13398,6356,30,1,26411.32
13399,6356,55,24,34010.38
13400,6356,70,1,32580.29
13401,6357,62,6,15038.06
13402,6358,84,2,17493.71
13403,6358,71,1,10666.19
13404,6358,4,2,9291.5
13405,6358,54,1,26384.09
13406,6359,8,4,13853.49
13407,6359,37,1,13242.31
13408,6359,81,1,10722.96
13409,6360,76,2,8761.63
13410,6360,58,2,8869.78
13411,6360,22,4,10993.74
13412,6360,67,1,25849.05
13413,6360,30,2,26008.85
13414,6361,16,1,11997.29
13415,6361,18,1,10852.11
13416,6362,95,2,64499.04
13417,6362,54,2,26882.94
13418,6363,65,1,86545.59
13419,6363,15,1,66441.1
13420,6363,7,1,12157.4
13421,6363,81,3,10081.99
13422,6364,38,1,4838.24
13423,6364,3,4,8168.68
13424,6364,74,1,18035.64
13425,6365,69,1,4511.95
13426,6366,37,1,13218.37
13427,6367,84,1,17742.58
13428,6367,21,2,9156.71
13429,6367,95,1,65046.3
13430,6368,5,1,88150.02
13431,6369,32,1,7407.8
13432,6369,36,1,20006.96
13433,6370,94,2,26471.43
13434,6370,14,1,7277.36
13435,6371,1,1,9437.83
13436,6372,1,1,8856.77
13437,6372,7,2,11897.58
13438,6372,49,1,5205.1
13439,6373,14,1,7182.11
13440,6373,31,2,14658.57
13441,6373,22,1,11203.76
13442,6374,22,2,10941.91
13443,6374,46,1,19886.64
13444,6374,35,4,89975.33
13445,6375,4,1,10012.59
13446,6376,91,2,13220.35
13447,6376,100,1,28202.8
13448,6377,83,1,11472.47
13449,6378,81,6,10622.35
13450,6378,63,1,10828.73
13451,6378,90,4,14526.4
13452,6378,2,1,7180.17
13453,6378,4,1,9377.39
13454,6379,42,1,11820.78
13455,6379,48,2,7569.45
13456,6379,88,1,3573.27
13457,6380,69,1,4741.44
13458,6380,55,3,33783.22
13459,6381,70,2,31438.24
13460,6382,14,1,7737.61
13461,6382,80,1,11908.02
13462,6382,84,1,17523.2
13463,6383,85,2,72867.58
13464,6383,29,1,5141.44
13465,6383,1,1,9141.43
13466,6384,54,1,25774.5
13467,6384,27,4,12760.29
13468,6384,75,3,45284.5
13469,6384,64,2,10408.49
13470,6385,30,1,26793.8
13471,6385,5,1,92517.68
13472,6385,18,1,12215.33
13473,6386,12,1,14000.46
13474,6386,31,2,14312.8
13475,6386,70,1,30991.74
13476,6386,85,1,70832.71
13477,6387,55,2,36078.95
13478,6388,31,2,13583.52
13479,6388,14,1,7880.91
13480,6389,43,1,12947.46
13481,6389,94,1,26647.39
13482,6389,32,2,7275.05
13483,6390,2,1,7097.25
13484,6391,22,2,10839.07
13485,6392,9,1,6882.01
13486,6392,84,3,16447.65
13487,6392,34,1,11566.68
13488,6392,91,1,14367.28
13489,6393,1,1,9036.94
13490,6394,84,2,15952.29
13491,6394,41,1,22656.04
13492,6395,22,1,10861.18
13493,6396,26,3,18445.91
13494,6396,63,1,10041.97
13495,6396,74,1,18349.42
13496,6396,44,1,11678.98
13497,6396,18,1,11718.81
13498,6397,65,2,83677.52
13499,6397,48,4,7569.42
13500,6398,2,1,6676.46
13501,6399,40,2,29681.95
13502,6400,51,3,8501.52
13503,6400,61,1,20381.9
13504,6401,7,2,12846.86
13505,6401,74,2,17178.33
13506,6401,40,2,29422.97
13507,6402,65,2,80676.7
13508,6402,32,2,7639.32
13509,6403,84,1,16876.03
13510,6404,2,2,6903.88
13511,6404,51,4,9227.53
13512,6405,76,1,8822.46
13513,6405,41,1,21788.43
13514,6406,34,1,11151.93
13515,6407,69,1,4675.47
13516,6407,90,2,14203.43
13517,6408,2,3,6973.25
13518,6408,34,4,12166.46
13519,6408,38,2,4532.87
13520,6409,22,1,11231.74
13521,6409,62,1,15652.58
13522,6410,59,2,6369.63
13523,6411,54,3,25718.75
13524,6411,29,1,5399.31
13525,6411,27,1,12677.08
13526,6412,21,1,8357.85
13527,6413,51,2,9339.69
13528,6413,74,3,17208.15
13529,6413,97,1,8206.5
13530,6413,96,1,21224.37
13531,6414,69,1,4246.13
13532,6414,76,1,7866.49
13533,6414,14,1,7833.02
13534,6415,95,1,67038.12
13535,6415,17,1,28299.29
13536,6415,35,3,91915.98
13537,6415,63,1,10067.27
13538,6416,26,1,19919.5
13539,6416,14,1,7634.5
13540,6416,8,1,13979.15
13541,6416,76,2,7987.92
13542,6417,4,1,9658.96
13543,6417,24,2,15611.93
13544,6418,1,1,9083.96
13545,6419,82,2,16372.66
13546,6419,85,2,73208.34
13547,6419,91,1,14839.74
13548,6419,36,1,19957.95
13549,6419,49,1,5083.87
13550,6420,32,2,7792.27
13551,6420,94,1,26703.44
13552,6421,4,1,9639.86
13553,6422,55,1,33989.61
13554,6422,63,2,9647.18
13555,6422,2,2,6865.94
13556,6423,36,1,18122.82
13557,6424,29,2,5545.34
13558,6424,23,2,11481.32
13559,6425,2,1,7335.11
13560,6425,35,2,85558.33
13561,6426,4,2,9883.02
13562,6426,11,1,13141.75
13563,6427,89,1,2195.54
13564,6428,21,2,8821.83
13565,6428,20,1,5000.0
13566,6429,89,1,2268.86
13567,6429,35,3,85222.86
13568,6429,76,2,8593.29
13569,6429,71,2,9864.75
13570,6430,83,1,11472.53
13571,6431,4,2,10409.92
13572,6432,100,1,27638.33
13573,6432,68,2,13581.52
13574,6433,77,1,14990.39
13575,6433,46,3,19193.22
13576,6434,93,2,5633.21
13577,6435,98,4,3997.35
13578,6435,27,2,12442.01
13579,6436,24,18,15460.9
13580,6436,34,2,11997.6
13581,6436,60,1,8088.23
13582,6437,88,1,3920.82
13583,6438,53,2,16125.38
13584,6438,54,2,27217.88
13585,6438,34,3,12318.56
13586,6439,46,4,19753.78
13587,6439,83,1,10856.79
13588,6440,91,24,13619.26
13589,6441,86,1,27912.47
13590,6441,4,2,9453.31
13591,6441,100,2,29308.78
13592,6441,89,2,2175.94
13593,6442,55,2,36511.97
13594,6442,17,1,27037.1
13595,6443,88,1,3948.09
13596,6444,74,1,16985.42
13597,6445,74,6,16935.92
13598,6445,47,1,13222.39
13599,6445,70,2,32352.57
13600,6445,22,1,10562.65
13601,6446,64,1,9495.55
13602,6446,83,1,11003.84
13603,6447,27,1,13182.97
13604,6448,74,1,17658.48
13605,6448,1,1,9486.26
13606,6448,38,1,4788.77
13607,6449,27,1,13886.17
13608,6449,16,4,11524.89
13609,6449,61,18,19628.18
13610,6450,26,1,18277.33
13611,6451,92,1,9298.19
13612,6451,14,1,7541.47
13613,6451,34,3,11229.44
13614,6451,3,2,7818.35
13615,6452,62,2,14655.55
13616,6453,83,1,11546.16
13617,6453,31,6,14816.52
13618,6454,55,1,34489.42
13619,6455,68,1,13412.9
13620,6455,62,1,14924.89
13621,6456,40,1,26430.85
13622,6457,1,2,9116.22
13623,6457,96,1,20294.77
13624,6458,37,1,13973.35
13625,6458,78,1,5668.76
13626,6459,81,1,10950.38
13627,6459,74,1,16871.26
13628,6460,49,1,4667.42
13629,6460,61,6,18149.47
13630,6461,69,1,4692.76
13631,6461,62,1,15451.14
13632,6461,17,1,26243.79
13633,6462,2,2,6842.27
13634,6462,29,2,5653.14
13635,6463,84,1,15972.34
13636,6464,38,1,4754.19
13637,6464,94,1,26875.35
13638,6464,70,3,31221.24
13639,6464,73,2,6303.8
13640,6465,18,2,11734.16
13641,6466,18,1,10920.23
13642,6467,61,2,20216.97
13643,6468,51,1,9266.97
13644,6469,36,1,18859.84
13645,6469,75,1,49754.79
13646,6470,26,1,19548.0
13647,6470,45,1,113235.29
13648,6470,22,1,11066.33
13649,6471,20,1,4999.8
13650,6471,10,2,39311.61
13651,6472,55,1,34054.06
13652,6472,87,1,14818.8
13653,6473,88,4,3590.25
13654,6473,67,3,25118.85
13655,6474,74,1,17010.25
13656,6475,38,1,4549.19
13657,6476,67,24,26142.1
13658,6476,81,1,11178.88
13659,6476,70,3,30808.05
13660,6476,63,1,9800.96
13661,6477,84,1,16209.59
13662,6477,14,1,8084.06
13663,6478,64,2,9630.86
13664,6479,38,1,5029.95
13665,6480,46,1,19213.85
13666,6481,45,4,113357.5
13667,6482,60,1,8803.81
13668,6482,63,2,10817.93
13669,6482,83,2,10712.77
13670,6482,38,1,4805.49
13671,6483,94,4,26413.58
13672,6483,85,1,71591.94
13673,6484,2,2,6722.91
13674,6485,5,2,95563.19
13675,6485,47,3,13246.46
13676,6486,32,1,7315.66
13677,6487,58,1,8989.05
13678,6487,64,1,9651.13
13679,6487,4,12,9957.81
13680,6487,95,2,61601.49
13681,6487,62,1,14330.41
13682,6488,14,1,8045.0
13683,6488,31,4,13440.61
13684,6488,65,1,86514.39
13685,6488,76,2,7946.71
13686,6489,48,2,7645.86
13687,6489,55,1,36256.61
13688,6489,93,3,5676.5
13689,6490,23,1,11829.42
13690,6490,10,1,43457.12
13691,6490,76,2,7957.59
13692,6490,16,2,11180.42
13693,6490,29,3,5513.64
13694,6491,59,1,6619.54
13695,6492,86,1,28399.27
13696,6492,33,1,11023.75
13697,6493,36,1,19757.29
13698,6494,91,1,14399.06
13699,6494,32,1,7268.7
13700,6494,46,1,18650.33
13701,6494,29,1,5506.56
13702,6495,91,2,14241.32
13703,6495,64,3,10088.44
13704,6495,46,1,19685.06
13705,6496,58,1,8904.52
13706,6497,95,2,67523.03
13707,6498,40,1,28238.32
13708,6498,72,1,12742.58
13709,6499,2,2,6784.54
13710,6499,56,3,10693.41
13711,6500,14,2,7410.53
13712,6500,91,2,14263.08
13713,6500,36,2,18636.67
13714,6501,71,1,9893.92
13715,6502,70,1,31739.24
13716,6502,26,2,18964.59
13717,6502,14,1,8056.14
13718,6503,26,1,18686.33
13719,6503,79,2,3947.22
13720,6504,99,2,8136.52
13721,6504,18,1,11716.62
13722,6505,67,1,24899.79
13723,6505,18,1,10966.76
13724,6506,1,3,9176.53
13725,6506,4,2,9626.43
13726,6506,70,3,31032.78
13727,6507,58,2,8938.18
13728,6507,67,1,23515.69
13729,6508,34,2,11876.7
13730,6509,76,1,7964.44
13731,6509,4,1,10356.17
13732,6510,46,12,19035.23
13733,6511,42,1,10828.54
13734,6511,72,1,12337.15
13735,6512,62,18,15620.55
13736,6512,94,1,27591.64
13737,6513,24,1,15608.07
13738,6513,29,2,5496.96
13739,6513,40,1,27980.32
13740,6513,11,1,13758.19
13741,6514,27,1,12735.62
13742,6514,78,1,6174.92
13743,6514,90,1,15170.25
13744,6515,85,1,70915.89
13745,6515,55,4,37583.2
13746,6516,29,2,5126.26
13747,6516,37,2,14001.66
13748,6516,34,1,11784.39
13749,6516,32,1,7743.31
13750,6517,4,3,10241.61
13751,6517,54,1,27198.94
13752,6517,55,1,34511.47
13753,6518,76,2,8321.69
13754,6518,26,4,19953.73
13755,6519,14,2,7504.68
13756,6520,41,3,20927.26
13757,6520,63,1,10737.04
13758,6521,92,2,9654.66
13759,6521,14,2,7208.34
13760,6521,64,1,10418.16
13761,6522,93,3,5279.81
13762,6522,99,12,8071.35
13763,6522,26,1,19466.62
13764,6522,76,2,7919.61
13765,6523,14,1,7570.8
13766,6523,66,3,17004.08
13767,6523,21,1,8808.72
13768,6523,84,2,16612.17
13769,6524,26,1,19300.23
13770,6525,36,2,19441.6
13771,6526,3,1,8696.69
13772,6527,99,2,7764.52
13773,6527,2,1,6631.66
13774,6528,14,2,7875.18
13775,6529,11,2,13894.9
13776,6530,10,1,40825.24
13777,6530,16,3,11298.66
13778,6530,99,6,7950.99
13779,6530,31,1,14278.78
13780,6531,1,1,9750.91
13781,6531,31,2,14184.08
13782,6531,94,1,28401.37
13783,6532,92,1,9360.77
13784,6533,74,2,16997.21
13785,6534,26,1,18145.42
13786,6534,4,1,10471.23
13787,6535,74,1,16798.03
13788,6535,100,2,29662.44
13789,6535,43,3,13348.93
13790,6535,76,2,8366.54
13791,6536,85,3,71425.41
13792,6537,4,24,9544.58
13793,6537,48,1,7093.7
13794,6537,18,2,11627.52
13795,6537,7,1,12492.26
13796,6538,100,3,30118.13
13797,6538,85,1,68528.15
13798,6538,46,1,20424.49
13799,6539,25,1,86286.01
13800,6539,27,1,13769.67
13801,6539,42,1,10932.46
13802,6539,63,1,10220.37
13803,6539,84,12,16895.38
13804,6540,70,1,30518.13
13805,6540,88,1,4013.19
13806,6540,2,2,6909.32
13807,6540,96,12,22442.93
13808,6540,37,1,14024.8
13809,6541,55,1,37355.03
13810,6541,36,1,20093.67
13811,6542,48,2,7567.39
13812,6542,24,3,15778.73
13813,6543,67,1,24266.49
13814,6543,86,1,28111.23
13815,6543,17,1,28329.35
13816,6544,4,2,10118.72
13817,6545,4,2,10237.9
13818,6546,36,2,18441.21
13819,6547,92,1,9182.68
13820,6548,16,2,11745.73
13821,6549,12,2,14764.97
13822,6549,38,12,4879.06
13823,6550,31,2,13657.86
13824,6551,10,1,42841.86
13825,6551,74,2,17138.15
13826,6551,22,1,11401.27
13827,6551,82,1,16747.57
13828,6552,62,2,14471.62
13829,6553,48,4,7579.32
13830,6553,3,2,8440.29
13831,6554,48,1,6920.64
13832,6554,52,1,14012.78
13833,6554,2,2,6886.93
13834,6554,83,1,11310.9
13835,6555,34,1,12355.24
13836,6556,48,2,6866.56
13837,6556,44,1,11423.11
13838,6556,37,2,13126.08
13839,6557,51,1,9509.44
13840,6557,99,1,7695.39
13841,6558,44,1,11727.31
13842,6558,34,18,11308.64
13843,6559,87,3,15055.06
13844,6560,49,3,5056.37
13845,6561,7,1,11913.36
13846,6561,12,1,14207.75
13847,6562,58,2,8650.89
13848,6562,34,1,12180.11
13849,6562,4,4,9877.38
13850,6563,38,3,4846.3
13851,6564,55,4,37537.64
13852,6565,12,1,14873.44
13853,6565,94,1,27221.06
13854,6566,2,1,7251.87
13855,6566,8,1,12632.8
13856,6567,26,1,18856.23
13857,6567,94,4,26186.66
13858,6567,64,1,10419.59
13859,6568,8,1,13845.68
13860,6568,36,1,18274.02
13861,6568,71,1,10293.19
13862,6569,34,3,11316.76
13863,6569,86,2,29609.04
13864,6570,52,1,14848.97
13865,6570,14,2,7666.14
13866,6570,85,4,76443.4
13867,6571,29,2,5294.81
13868,6572,38,2,4806.41
13869,6572,88,1,3812.72
13870,6573,31,1,14442.03
13871,6573,86,1,29217.54
13872,6573,90,1,14687.51
13873,6574,3,12,7858.98
13874,6575,99,1,8033.64
13875,6575,4,4,10469.59
13876,6575,2,3,6801.72
13877,6575,71,1,9605.41
13878,6576,84,2,17009.85
13879,6576,85,4,73047.33
13880,6577,24,1,15972.36
13881,6578,85,1,68623.37
13882,6578,47,1,13412.33
13883,6578,29,12,5232.28
13884,6579,71,1,9535.1
13885,6580,23,2,11877.69
13886,6581,55,1,34794.62
13887,6582,74,2,16864.72
13888,6582,67,3,24924.64
13889,6582,58,24,8691.1
13890,6582,5,1,93452.54
13891,6583,74,2,17559.79
13892,6584,33,1,11998.51
13893,6584,2,1,7143.32
13894,6584,31,1,14165.54
13895,6585,96,2,20685.64
13896,6586,51,1,9381.28
13897,6587,92,2,9585.59
13898,6587,46,1,19263.09
13899,6588,33,1,11837.35
13900,6588,69,1,4689.32
13901,6588,8,2,13158.16
13902,6589,71,1,9582.17
13903,6589,4,1,9486.33
13904,6590,85,2,70653.11
13905,6590,33,3,11607.93
13906,6590,97,2,7651.04
13907,6591,27,2,13780.67
13908,6592,22,1,11242.17
13909,6592,51,1,8897.97
13910,6592,69,1,4691.99
13911,6592,76,1,8239.82
13912,6593,29,24,5034.2
13913,6593,34,1,11910.2
13914,6594,19,1,6097.19
13915,6594,73,1,6159.52
13916,6594,74,1,17997.63
13917,6595,5,2,93261.9
13918,6596,67,2,24211.35
13919,6596,3,2,8196.26
13920,6597,42,2,10689.41
13921,6597,61,1,19928.9
13922,6597,54,1,26633.2
13923,6597,71,2,9806.92
13924,6598,35,2,91510.09
13925,6599,80,3,12885.23
13926,6599,49,3,4785.06
13927,6600,100,1,29335.12
13928,6601,92,1,9746.95
13929,6602,51,1,8976.1
13930,6602,34,1,11125.26
13931,6603,8,2,13868.12
13932,6603,23,1,11761.2
13933,6603,26,4,20193.18
13934,6604,86,1,27622.82
13935,6605,36,1,18339.97
13936,6605,74,1,17986.15
13937,6605,65,1,85511.82
13938,6606,64,2,9908.41
13939,6606,27,1,12429.37
13940,6607,49,1,4619.13
13941,6607,54,1,26212.21
13942,6607,71,4,10170.13
13943,6608,37,1,12573.31
13944,6609,88,1,3646.69
13945,6609,3,1,8583.29
13946,6610,74,1,17726.02
13947,6611,8,3,13283.75
13948,6611,34,1,11243.23
13949,6612,45,1,115750.15
13950,6612,55,1,34601.23
13951,6613,22,24,11505.47
13952,6613,34,1,11284.58
13953,6614,14,2,7949.88
13954,6614,23,1,10843.75
13955,6615,21,4,9054.95
13956,6615,85,1,74658.25
13957,6616,22,2,10602.07
13958,6617,55,1,37220.28
13959,6617,85,3,72635.01
13960,6618,91,1,13722.16
13961,6618,81,1,10704.29
13962,6619,66,1,17238.88
13963,6619,1,4,9288.94
13964,6619,46,1,19237.35
